uid,model,split_manual,cell_line_manual,obj_f1_manual,obj_precision_manual,obj_recall_manual,pred_count_manual,gt_count_manual,pix_dice_manual,split_pred,cell_line_pred,obj_f1_pred,obj_precision_pred,obj_recall_pred,pred_count_pred,gt_count_pred,pix_dice_pred,split,subset,delta_obj_f1,delta_pred_ct,delta_gt_ct
ncih2170_jc_jq1_ic50_24h_1,ecCount (threshold mask),train,NCI-H2170,0.915032679738562,0.9999999999857142,0.8433734939657425,70,83,0.3623156504512437,train,NCI-H2170,0.913907284768212,0.9999999999855071,0.8414634146238845,69,82,0.360925678682688,train,train (SEEN by ROI model),-0.0011253949703499133,-1,-1
ncih2170_jc_jq1_ic50_24h_100,ecCount (threshold mask),test,NCI-H2170,0.9736842105263158,0.9736842105006926,0.9736842105006926,38,38,0.3506849315068493,test,NCI-H2170,0.961038961038961,0.9487179486936228,0.9736842105006926,39,38,0.3475113122171945,test,val+test (held out),-0.012645249487354793,1,0
ncih2170_jc_jq1_ic50_24h_101,ecCount (threshold mask),train,NCI-H2170,0.8864864864864865,0.9534883720819362,0.8282828282744618,88,99,0.402200488997555,train,NCI-H2170,0.8876404494382022,0.951807228904195,0.8315789473596675,85,95,0.3977947413061917,train,train (SEEN by ROI model),0.001153962951715659,-3,-4
ncih2170_jc_jq1_ic50_24h_104,ecCount (threshold mask),train,NCI-H2170,0.8970588235294118,0.9838709677260666,0.8243243243131848,62,74,0.3895392278953923,train,NCI-H2170,0.8955223880597015,0.9836065573609244,0.8219178082079189,61,73,0.3877962682803832,train,train (SEEN by ROI model),-0.0015364354697102733,-1,-1
ncih2170_jc_jq1_ic50_24h_106,ecCount (threshold mask),train,NCI-H2170,0.8979591836734694,0.9801980197971276,0.828451882841722,204,239,0.358974358974359,train,NCI-H2170,0.8939051918735892,0.97058823528936,0.828451882841722,206,239,0.3571014492753623,train,train (SEEN by ROI model),-0.004053991799880197,2,0
ncih2170_jc_jq1_ic50_24h_108,ecCount (threshold mask),val,NCI-H2170,0.905852417302799,0.9780219780166044,0.8436018957305991,184,211,0.3809912631664897,val,NCI-H2170,0.895,0.947089947084936,0.8483412322234676,191,211,0.3799657394567257,val,val+test (held out),-0.010852417302798956,7,0
ncih2170_jc_jq1_ic50_24h_111,ecCount (threshold mask),train,NCI-H2170,0.8991596638655462,0.9727272727184296,0.8359374999934693,110,128,0.3954266592303402,train,NCI-H2170,0.8879668049792531,0.9469026548588768,0.8359374999934693,113,128,0.3939309576837416,train,train (SEEN by ROI model),-0.011192858886293178,3,0
ncih2170_jc_jq1_ic50_24h_112,ecCount (threshold mask),train,NCI-H2170,0.8556521739130435,0.9213483146032908,0.7987012986987055,277,308,0.30802161930754,train,NCI-H2170,0.846815834767642,0.9010989010956004,0.7987012986987055,283,308,0.3033643596276845,train,train (SEEN by ROI model),-0.008836339145401495,6,0
ncih2170_jc_jq1_ic50_24h_113,ecCount (threshold mask),train,NCI-H2170,0.8319088319088319,0.96688741721214,0.72999999999635,153,200,0.3843470061291843,train,NCI-H2170,0.8319088319088319,0.96688741721214,0.72999999999635,153,200,0.3838822308200434,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_114,ecCount (threshold mask),train,NCI-H2170,0.8991228070175439,0.9951456310631304,0.81999999999672,208,250,0.3897053552225966,train,NCI-H2170,0.8991228070175439,0.9951456310631304,0.81999999999672,208,250,0.3891156462585034,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_115,ecCount (threshold mask),train,NCI-H2170,0.88,0.9862068965449228,0.7944444444400309,147,180,0.3554840655474012,train,NCI-H2170,0.88,0.9862068965449228,0.7944444444400309,147,180,0.3553411717415335,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_117,ecCount (threshold mask),train,NCI-H2170,0.8641975308641975,0.97222222221322,0.7777777777720165,110,135,0.3809657102869139,train,NCI-H2170,0.8559670781893004,0.9629629629540466,0.7703703703646639,109,135,0.3821996901844811,train,train (SEEN by ROI model),-0.008230452674897082,-1,0
ncih2170_jc_jq1_ic50_24h_118,ecCount (threshold mask),train,NCI-H2170,0.875,0.9655172413682124,0.7999999999923809,88,105,0.3667896678966789,train,NCI-H2170,0.8663101604278075,0.9529411764593771,0.794117647051038,86,102,0.3664208735110607,train,train (SEEN by ROI model),-0.008689839572192493,-2,-3
ncih2170_jc_jq1_ic50_24h_119,ecCount (threshold mask),train,NCI-H2170,0.86875,0.9720279720211747,0.7853107344588401,145,177,0.3575707498450733,train,NCI-H2170,0.8668730650154799,0.9589041095824732,0.7909604519729325,148,177,0.3551095637927504,train,train (SEEN by ROI model),-0.0018769349845201289,3,0
ncih2170_jc_jq1_ic50_24h_120,ecCount (threshold mask),train,NCI-H2170,0.8648648648648649,0.9655172413709868,0.7832167832113063,116,143,0.386333064299166,train,NCI-H2170,0.8517110266159695,0.9333333333255556,0.7832167832113063,120,143,0.3764089121887287,train,train (SEEN by ROI model),-0.013153838248895378,4,0
ncih2170_jc_jq1_ic50_24h_17,ecCount (threshold mask),val,NCI-H2170,0.8888888888888888,0.9999999999642856,0.7999999999771429,28,35,0.3578643578643579,val,NCI-H2170,0.8852459016393442,0.999999999962963,0.7941176470354672,27,34,0.3615307150050352,val,val+test (held out),-0.0036429872495445936,-1,-1
ncih2170_jc_jq1_ic50_24h_2,ecCount (threshold mask),train,NCI-H2170,0.876967095851216,0.996747967478054,0.7828863346094727,617,783,0.355186499698654,train,NCI-H2170,0.8771676300578035,0.996715927748774,0.7832258064506022,611,775,0.3570148982970135,train,train (SEEN by ROI model),0.00020053420658749932,-6,-8
ncih2170_jc_jq1_ic50_24h_21,ecCount (threshold mask),train,NCI-H2170,0.9262536873156342,0.9874213836415886,0.8722222222173766,165,180,0.3600996550402453,train,NCI-H2170,0.919093851132686,0.9726027397193658,0.8711656441664346,152,163,0.3679035838883603,train,train (SEEN by ROI model),-0.007159836182948132,-13,-17
ncih2170_jc_jq1_ic50_24h_23,ecCount (threshold mask),val,NCI-H2170,0.867579908675799,0.871559633019527,0.8636363636285124,110,110,0.3421937060800489,val,NCI-H2170,0.7786885245901639,0.7089552238753064,0.8636363636285124,136,110,0.286332400101807,val,val+test (held out),-0.08889138408563513,26,0
ncih2170_jc_jq1_ic50_24h_24,ecCount (threshold mask),train,NCI-H2170,0.850828729281768,0.9390243902324508,0.7777777777699214,83,99,0.3774411388939587,train,NCI-H2170,0.8152173913043478,0.8522727272630424,0.781249999991862,89,96,0.3518518518518518,train,train (SEEN by ROI model),-0.03561133797742022,6,-3
ncih2170_jc_jq1_ic50_24h_25,ecCount (threshold mask),train,NCI-H2170,0.9142857142857144,0.9756097560856632,0.8602150537541912,82,93,0.3665594855305466,train,NCI-H2170,0.9142857142857144,0.9756097560856632,0.8602150537541912,82,93,0.3665594855305466,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_26,ecCount (threshold mask),train,NCI-H2170,0.8996282527881041,0.952755905504309,0.8521126760503372,135,142,0.3347068988435464,train,NCI-H2170,0.8996282527881041,0.9453124999926148,0.8581560283627082,136,141,0.3328046523922812,train,train (SEEN by ROI model),0.0,1,-1
ncih2170_jc_jq1_ic50_24h_27,ecCount (threshold mask),train,NCI-H2170,0.9285714285714286,0.97014925372893,0.8904109589020767,410,438,0.3538408595572209,train,NCI-H2170,0.9269461077844312,0.9674999999975812,0.889655172411748,408,435,0.3534529217029794,train,train (SEEN by ROI model),-0.0016253207869973973,-2,-3
ncih2170_jc_jq1_ic50_24h_29,ecCount (threshold mask),train,NCI-H2170,0.9129287598944592,0.9719101123540904,0.8606965174086533,178,201,0.3874545454545454,train,NCI-H2170,0.9105263157894736,0.966480446921975,0.8606965174086533,180,201,0.3875208294760229,train,train (SEEN by ROI model),-0.0024024441049855794,2,0
ncih2170_jc_jq1_ic50_24h_30,ecCount (threshold mask),train,NCI-H2170,0.9067524115755627,0.9527027026962656,0.8650306748413189,150,163,0.3544474393530997,train,NCI-H2170,0.8910256410256411,0.9328859060340076,0.8527607361910874,151,163,0.3606407322654462,train,train (SEEN by ROI model),-0.015726770549921665,1,0
ncih2170_jc_jq1_ic50_24h_31,ecCount (threshold mask),train,NCI-H2170,0.8831683168316832,0.9653679653637864,0.8138686131357158,234,274,0.3721932114882506,train,NCI-H2170,0.884,0.9650655021791918,0.8154981549785406,232,271,0.3724365314869766,train,train (SEEN by ROI model),0.0008316831683168324,-2,-3
ncih2170_jc_jq1_ic50_24h_33,ecCount (threshold mask),train,NCI-H2170,0.9576271186440678,0.9826086956436294,0.9338842975129432,119,121,0.3747108712413261,train,NCI-H2170,0.8853754940711462,0.8421052631515632,0.9333333333255556,137,120,0.3271436373566357,train,train (SEEN by ROI model),-0.07225162457292156,18,-1
ncih2170_jc_jq1_ic50_24h_36,ecCount (threshold mask),val,NCI-H2170,0.8673267326732673,0.9439655172373106,0.8021978021948638,234,273,0.3790285068775333,val,NCI-H2170,0.8645418326693227,0.9393939393898728,0.8007380073771191,233,271,0.3775653452770907,val,val+test (held out),-0.0027849000039446015,-1,-2
ncih2170_jc_jq1_ic50_24h_38,ecCount (threshold mask),test,NCI-H2170,0.9310344827586208,0.9473684210360112,0.9152542372726228,60,59,0.3198016733808491,test,NCI-H2170,0.913793103448276,0.9137931034325208,0.9137931034325208,61,58,0.3154947106409458,test,val+test (held out),-0.01724137931034475,1,-1
ncih2170_jc_jq1_ic50_24h_40,ecCount (threshold mask),train,NCI-H2170,0.8520055325034578,0.971608832804506,0.7586206896533039,319,406,0.3514644351464435,train,NCI-H2170,0.8575342465753425,0.9660493827130676,0.7709359605892342,326,406,0.3528305266929415,train,train (SEEN by ROI model),0.0055287140718847105,7,0
ncih2170_jc_jq1_ic50_24h_41,ecCount (threshold mask),train,NCI-H2170,0.8461538461538461,0.901639344247514,0.7971014492638101,61,69,0.3027077065494098,train,NCI-H2170,0.8095238095238095,0.864406779646366,0.7611940298393851,59,67,0.2967448902346707,train,train (SEEN by ROI model),-0.03663003663003661,-2,-2
ncih2170_jc_jq1_ic50_24h_42,ecCount (threshold mask),train,NCI-H2170,0.9375,0.999999999977778,0.8823529411591696,46,51,0.3145912383580545,train,NCI-H2170,0.9247311827956988,0.9999999999767444,0.8599999999828001,44,50,0.3195950831525669,train,train (SEEN by ROI model),-0.01276881720430123,-2,-1
ncih2170_jc_jq1_ic50_24h_47,ecCount (threshold mask),train,NCI-H2170,0.863849765258216,0.9892473118173198,0.7666666666602777,93,120,0.3396551724137931,train,NCI-H2170,0.8598130841121495,0.9787234042449072,0.7666666666602777,94,120,0.3343516632722335,train,train (SEEN by ROI model),-0.004036681146066479,1,0
ncih2170_jc_jq1_ic50_24h_48,ecCount (threshold mask),test,NCI-H2170,0.8529411764705882,0.9405405405354564,0.7802690582924652,185,223,0.318100358422939,test,NCI-H2170,0.8556701030927835,0.9431818181764592,0.7830188679208349,177,212,0.3236369416626927,test,val+test (held out),0.00272892662219526,-8,-11
ncih2170_jc_jq1_ic50_24h_5,ecCount (threshold mask),train,NCI-H2170,0.8456375838926175,0.999999999984127,0.7325581395263656,64,86,0.3963088878096163,train,NCI-H2170,0.8333333333333334,0.9836065573609244,0.7228915662563506,62,83,0.3926349838268226,train,train (SEEN by ROI model),-0.01230425055928408,-2,-3
ncih2170_jc_jq1_ic50_24h_50,ecCount (threshold mask),test,NCI-H2170,0.8529411764705882,0.9062499999858398,0.8055555555443672,65,72,0.3568855638681075,test,NCI-H2170,0.8461538461538461,0.901639344247514,0.7971014492638101,62,69,0.3609982588508416,test,val+test (held out),-0.006787330316742057,-3,-3
ncih2170_jc_jq1_ic50_24h_51,ecCount (threshold mask),train,NCI-H2170,0.944,0.9768211920497456,0.9133126934956244,306,323,0.3223144866980483,train,NCI-H2170,0.9409888357256778,0.9703947368389132,0.9133126934956244,308,323,0.3208151688639109,train,train (SEEN by ROI model),-0.003011164274322131,2,0
ncih2170_jc_jq1_ic50_24h_53,ecCount (threshold mask),train,NCI-H2170,0.8584070796460177,0.9797979797880828,0.7637795275530411,99,127,0.352125147579693,train,NCI-H2170,0.8584070796460177,0.9797979797880828,0.7637795275530411,99,127,0.3529934795494961,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_54,ecCount (threshold mask),train,NCI-H2170,0.8666666666666667,0.9873417721394008,0.772277227715126,79,101,0.3686859920152751,train,NCI-H2170,0.861878453038674,0.9749999999878124,0.772277227715126,80,101,0.3660266389897941,train,train (SEEN by ROI model),-0.0047882136279926435,1,0
ncih2170_jc_jq1_ic50_24h_56,ecCount (threshold mask),train,NCI-H2170,0.8997955010224948,0.9821428571384726,0.8301886792421502,230,265,0.3359637686131888,train,NCI-H2170,0.8979591836734694,0.9734513274293212,0.8333333333301768,232,264,0.3348824494259158,train,train (SEEN by ROI model),-0.0018363173490254514,2,-1
ncih2170_jc_jq1_ic50_24h_61,ecCount (threshold mask),train,NCI-H2170,0.8351648351648352,0.9268292682700774,0.7599999999848001,42,50,0.267065868263473,train,NCI-H2170,0.8235294117647058,0.9210526315547092,0.7446808510479855,39,47,0.2590153653182816,train,train (SEEN by ROI model),-0.011635423400129352,-3,-3
ncih2170_jc_jq1_ic50_24h_62,ecCount (threshold mask),train,NCI-H2170,0.8979591836734694,0.9496402877629524,0.8516129032203122,139,155,0.3087749226996481,train,NCI-H2170,0.8904109589041096,0.94202898550042,0.8441558441503627,138,154,0.3066432028156621,train,train (SEEN by ROI model),-0.00754822476935979,-1,-1
ncih2170_jc_jq1_ic50_24h_64,ecCount (threshold mask),train,NCI-H2170,0.9430051813471504,0.9999999999890108,0.8921568627363514,92,102,0.3773285770907649,train,NCI-H2170,0.9430051813471504,0.9999999999890108,0.8921568627363514,92,102,0.377029702970297,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_66,ecCount (threshold mask),train,NCI-H2170,0.9032258064516128,0.9589041095846624,0.8536585365818957,222,246,0.3444368910038523,train,NCI-H2170,0.9023861171366594,0.9585253456177026,0.8524590163899489,220,244,0.343800137520055,train,train (SEEN by ROI model),-0.0008396893149533735,-2,-2
ncih2170_jc_jq1_ic50_24h_67,ecCount (threshold mask),train,NCI-H2170,0.8909090909090909,0.9607843137160708,0.8305084745692329,103,118,0.3687038280725319,train,NCI-H2170,0.8909090909090909,0.9607843137160708,0.8305084745692329,103,118,0.3687038280725319,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_68,ecCount (threshold mask),train,NCI-H2170,0.9415584415584416,0.97972972972311,0.906249999994336,149,160,0.3784658040665434,train,NCI-H2170,0.934640522875817,0.95973154361772,0.9108280254719056,149,157,0.3707747705889185,train,train (SEEN by ROI model),-0.006917918682624591,0,-3
ncih2170_jc_jq1_ic50_24h_69,ecCount (threshold mask),train,NCI-H2170,0.9491525423728814,0.999999999982143,0.9032258064370448,56,62,0.4306748466257669,train,NCI-H2170,0.9491525423728814,0.999999999982143,0.9032258064370448,56,62,0.4306748466257669,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_7,ecCount (threshold mask),test,NCI-H2170,0.8900169204737732,0.9999999999961976,0.8018292682902384,264,328,0.3716378683666052,test,NCI-H2170,0.8854700854700854,0.9847908745209704,0.8043478260844585,265,322,0.370466467369846,test,val+test (held out),-0.004546835003687799,1,-6
ncih2170_jc_jq1_ic50_24h_72,ecCount (threshold mask),train,NCI-H2170,0.9385474860335196,0.9882352941060208,0.8936170212670892,87,94,0.3663405088062622,train,NCI-H2170,0.9081081081081082,0.9230769230667794,0.8936170212670892,94,94,0.3469691335068798,train,train (SEEN by ROI model),-0.030439377925411404,7,0
ncih2170_jc_jq1_ic50_24h_73,ecCount (threshold mask),train,NCI-H2170,0.913793103448276,0.9724770642112616,0.8617886178791724,109,123,0.3786758924359176,train,NCI-H2170,0.9134615384615384,0.9595959595862666,0.871559633019527,99,109,0.3642484430230601,train,train (SEEN by ROI model),-0.00033156498673758694,-10,-14
ncih2170_jc_jq1_ic50_24h_74,ecCount (threshold mask),train,NCI-H2170,0.8726003490401396,0.9652509652472384,0.796178343946509,264,314,0.3495069475571493,train,NCI-H2170,0.8685121107266436,0.9507575757539743,0.7993630573222951,269,314,0.3443489755452742,train,train (SEEN by ROI model),-0.004088238313496029,5,0
ncih2170_jc_jq1_ic50_24h_75,ecCount (threshold mask),train,NCI-H2170,0.9333333333333332,0.9898989898889908,0.882882882874929,107,111,0.3126510878323932,train,NCI-H2170,0.9150943396226416,0.9509803921475394,0.8818181818101652,107,110,0.3155526992287917,train,train (SEEN by ROI model),-0.018238993710691598,0,-1
ncih2170_jc_jq1_ic50_24h_76_a,ecCount (threshold mask),train,NCI-H2170,0.9057971014492754,0.984251968496187,0.838926174491014,128,149,0.3596935462926892,train,NCI-H2170,0.6210268948655256,0.4884615384596598,0.8523489932828702,260,149,0.200597346669445,train,train (SEEN by ROI model),-0.28477020658374974,132,0
ncih2170_jc_jq1_ic50_24h_79,ecCount (threshold mask),train,NCI-H2170,0.88,0.9777777777669135,0.7999999999927272,91,110,0.3666115702479339,train,NCI-H2170,0.8770053475935828,0.9761904761788548,0.7961165048466396,85,103,0.3686768676867686,train,train (SEEN by ROI model),-0.0029946524064171642,-6,-7
ncih2170_jc_jq1_ic50_24h_84,ecCount (threshold mask),test,NCI-H2170,0.9344262295081968,0.9827586206727112,0.8906249999860839,58,64,0.3499567598731622,test,NCI-H2170,0.9344262295081968,0.9827586206727112,0.8906249999860839,58,64,0.3499567598731622,test,val+test (held out),0.0,0,0
ncih2170_jc_jq1_ic50_24h_86,ecCount (threshold mask),test,NCI-H2170,0.8645533141210374,0.9740259740196492,0.7772020725348332,159,193,0.3659630113954791,test,NCI-H2170,0.7794871794871795,0.7715736040569972,0.7875647668352976,202,193,0.3082776828700109,test,val+test (held out),-0.08506613463385793,43,0
ncih2170_jc_jq1_ic50_24h_89,ecCount (threshold mask),train,NCI-H2170,0.8951612903225806,0.9736842105177748,0.8283582089490422,115,134,0.3569474835886214,train,NCI-H2170,0.8461538461538461,0.8730158730089443,0.8208955223819336,126,134,0.3278525161933234,train,train (SEEN by ROI model),-0.04900744416873448,11,0
ncih2170_jc_jq1_ic50_24h_90,ecCount (threshold mask),val,NCI-H2170,0.7533632286995515,0.9438202247084964,0.626865671637113,89,134,0.3715323166303558,val,NCI-H2170,0.7241379310344828,0.8571428571341108,0.626865671637113,98,134,0.3476960717683838,val,val+test (held out),-0.02922529766506876,9,0
ncih2170_jc_jq1_ic50_24h_91,ecCount (threshold mask),train,NCI-H2170,0.9145299145299144,0.981651376137783,0.855999999993152,110,125,0.3861463720419997,train,NCI-H2170,0.9177489177489178,0.9814814814723936,0.8617886178791724,109,123,0.3813316342784326,train,train (SEEN by ROI model),0.003219003219003369,-1,-2
ncih2170_jc_jq1_ic50_24h_92,ecCount (threshold mask),train,NCI-H2170,0.8863636363636364,0.9512195121873884,0.8297872340366682,123,141,0.343164208947763,train,NCI-H2170,0.8830188679245283,0.9435483870891648,0.8297872340366682,124,141,0.340858347804515,train,train (SEEN by ROI model),-0.0033447684391080257,1,0
ncih2170_jc_jq1_ic50_24h_93,ecCount (threshold mask),train,NCI-H2170,0.7740112994350282,0.9480968858098682,0.6539379474924727,290,419,0.3456256472601198,train,NCI-H2170,0.7746478873239436,0.9450171821273368,0.6563245823373357,292,419,0.3458192472391255,train,train (SEEN by ROI model),0.0006365878889154075,2,0
ncih2170_jc_jq1_ic50_24h_94,ecCount (threshold mask),train,NCI-H2170,0.9358490566037736,0.9538461538388168,0.9185185185117148,135,135,0.3620162255619098,train,NCI-H2170,0.9253731343283582,0.9323308270606592,0.9185185185117148,138,135,0.3556600078339209,train,train (SEEN by ROI model),-0.010475922275415384,3,0
ncih2170_jc_jq1_ic50_24h_95,ecCount (threshold mask),train,NCI-H2170,0.925925925925926,0.99999999998,0.8620689655023782,50,58,0.3943841735800893,train,NCI-H2170,0.925925925925926,0.99999999998,0.8620689655023782,50,58,0.395900064061499,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_96,ecCount (threshold mask),train,NCI-H2170,0.8387096774193549,0.9454545454373554,0.753623188394875,56,69,0.4018773833968906,train,NCI-H2170,0.8387096774193549,0.9454545454373554,0.753623188394875,56,69,0.4023494860499266,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_97,ecCount (threshold mask),train,NCI-H2170,0.8723404255319149,0.9999999999756098,0.7735849056457814,41,53,0.3694093547285763,train,NCI-H2170,0.8723404255319149,0.9999999999756098,0.7735849056457814,41,53,0.3694093547285763,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_jq1_ic50_24h_98,ecCount (threshold mask),test,NCI-H2170,0.88268156424581,0.9634146341345924,0.8144329896823254,83,97,0.3983880253310305,test,NCI-H2170,0.8681318681318682,0.929411764694948,0.8144329896823254,86,97,0.3887955182072829,test,val+test (held out),-0.014549696113941857,3,0
ncih2170_jc_lap_ic50_24h_10,ecCount (threshold mask),train,NCI-H2170,0.9261083743842364,0.9399999999906,0.9126213592144404,107,103,0.3732344632768362,train,NCI-H2170,0.9261083743842364,0.9399999999906,0.9126213592144404,107,103,0.3742917847025496,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_lap_ic50_24h_101,ecCount (threshold mask),train,NCI-H2170,0.8937007874015748,0.9869565217348394,0.8165467625869909,235,278,0.367950974639807,train,NCI-H2170,0.8947368421052632,0.9910313901300852,0.8154981549785406,228,271,0.3690412426352437,train,train (SEEN by ROI model),0.0010360547036883938,-7,-7
ncih2170_jc_lap_ic50_24h_102,ecCount (threshold mask),train,NCI-H2170,0.923728813559322,0.9819819819731352,0.871999999993024,112,125,0.371110146186134,train,NCI-H2170,0.8825910931174089,0.8934426229434963,0.871999999993024,123,125,0.3471677707178586,train,train (SEEN by ROI model),-0.041137720441913106,11,0
ncih2170_jc_lap_ic50_24h_104,ecCount (threshold mask),train,NCI-H2170,0.8723404255319149,0.9389312977027564,0.8145695364184466,132,151,0.3494056364364899,train,NCI-H2170,0.8701754385964913,0.9253731343214524,0.8211920529746941,135,151,0.3494659105894764,train,train (SEEN by ROI model),-0.002164986935423663,3,0
ncih2170_jc_lap_ic50_24h_106,ecCount (threshold mask),train,NCI-H2170,0.8844884488448845,0.9781021897738824,0.8072289156577879,138,166,0.3508125677139762,train,NCI-H2170,0.875,0.9637681159350452,0.8012048192722819,139,166,0.3471180629955003,train,train (SEEN by ROI model),-0.009488448844884534,1,0
ncih2170_jc_lap_ic50_24h_108,ecCount (threshold mask),train,NCI-H2170,0.9051094890510948,0.9253731343145466,0.8857142857016326,68,70,0.3813249869587898,train,NCI-H2170,0.9037037037037036,0.9242424242284204,0.8840579710016803,67,69,0.3738562091503268,train,train (SEEN by ROI model),-0.0014057853473912196,-1,-1
ncih2170_jc_lap_ic50_24h_109,ecCount (threshold mask),train,NCI-H2170,0.9021739130434784,0.9764705882238062,0.8383838383753698,86,99,0.350633137149991,train,NCI-H2170,0.8972972972972973,0.9651162790585452,0.8383838383753698,87,99,0.3461877091037154,train,train (SEEN by ROI model),-0.0048766157461810344,1,0
ncih2170_jc_lap_ic50_24h_11,ecCount (threshold mask),test,NCI-H2170,0.8263473053892215,0.8846153846040433,0.7752808988676935,78,89,0.3591802239594338,test,NCI-H2170,0.8414634146341463,0.8961038960922584,0.793103448266746,77,87,0.3601300108342362,test,val+test (held out),0.015116109244924791,-1,-2
ncih2170_jc_lap_ic50_24h_112,ecCount (threshold mask),train,NCI-H2170,0.9113924050632912,0.9729729729677136,0.8571428571387756,187,210,0.3413096200485044,train,NCI-H2170,0.9113924050632912,0.9729729729677136,0.8571428571387756,187,210,0.3409788402519786,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_lap_ic50_24h_114,ecCount (threshold mask),train,NCI-H2170,0.9375,0.978260869543951,0.8999999999820001,46,50,0.3294203961848863,train,NCI-H2170,0.9375,0.978260869543951,0.8999999999820001,46,50,0.3333333333333333,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_lap_ic50_24h_115,ecCount (threshold mask),train,NCI-H2170,0.9276595744680852,0.9909090909000826,0.871999999993024,111,125,0.3003258962145901,train,NCI-H2170,0.9191489361702128,0.9729729729642074,0.8709677419284599,112,124,0.2975640224859462,train,train (SEEN by ROI model),-0.008510638297872464,1,-1
ncih2170_jc_lap_ic50_24h_116,ecCount (threshold mask),train,NCI-H2170,0.9109947643979056,0.966666666655926,0.8613861386053328,90,101,0.3658306618894965,train,NCI-H2170,0.8969072164948454,0.9354838709576828,0.8613861386053328,93,101,0.358264081255771,train,train (SEEN by ROI model),-0.014087547903060216,3,0
ncih2170_jc_lap_ic50_24h_118,ecCount (threshold mask),train,NCI-H2170,0.9043478260869564,0.9999999999807692,0.8253968253837239,52,63,0.3361188486536676,train,NCI-H2170,0.8888888888888888,0.9629629629451304,0.8253968253837239,54,63,0.3281677301731996,train,train (SEEN by ROI model),-0.015458937198067568,2,0
ncih2170_jc_lap_ic50_24h_119,ecCount (threshold mask),train,NCI-H2170,0.8476190476190476,0.9888888888779012,0.7416666666604861,90,120,0.3722002635046113,train,NCI-H2170,0.8530805687203792,0.9890109890001209,0.74999999999375,91,120,0.3725296442687747,train,train (SEEN by ROI model),0.005461521101331579,1,0
ncih2170_jc_lap_ic50_24h_12,ecCount (threshold mask),test,NCI-H2170,0.8548387096774194,0.8770685579175483,0.8337078651666658,445,445,0.3288028169014084,test,NCI-H2170,0.8491228070175438,0.8663484486852832,0.83256880733754,441,436,0.3277999430037047,test,val+test (held out),-0.005715902659875538,-4,-9
ncih2170_jc_lap_ic50_24h_13,ecCount (threshold mask),val,NCI-H2170,0.8418079096045198,0.9197530864140756,0.7760416666626249,168,192,0.3438395415472779,val,NCI-H2170,0.844574780058651,0.911392405057523,0.7868852458973394,164,183,0.3437970113328653,val,val+test (held out),0.002766870454131265,-4,-9
ncih2170_jc_lap_ic50_24h_15,ecCount (threshold mask),test,NCI-H2170,0.8535031847133758,0.9178082191655096,0.7976190476095522,74,84,0.3293439716312056,test,NCI-H2170,0.8666666666666667,0.9154929577335844,0.8227848101161672,72,79,0.3296340023612751,test,val+test (held out),0.013163481953290868,-2,-5
ncih2170_jc_lap_ic50_24h_16,ecCount (threshold mask),val,NCI-H2170,0.9186046511627908,0.9874999999876564,0.8586956521645793,82,92,0.3723942521756729,val,NCI-H2170,0.9080459770114944,0.9634146341345924,0.8586956521645793,84,92,0.3676323676323676,val,val+test (held out),-0.01055867415129641,2,0
ncih2170_jc_lap_ic50_24h_17,ecCount (threshold mask),train,NCI-H2170,0.9215686274509804,0.9791666666462674,0.8703703703542525,49,54,0.3970909090909091,train,NCI-H2170,0.9215686274509804,0.9791666666462674,0.8703703703542525,49,54,0.3965141612200435,train,train (SEEN by ROI model),0.0,0,0
ncih2170_jc_lap_ic50_24h_18,ecCount (threshold mask),test,NCI-H2170,0.9108910891089108,0.968421052621385,0.8598130841041138,95,107,0.3717972015264401,test,NCI-H2170,0.9109947643979056,0.977528089876657,0.852941176462226,89,102,0.3764978739853111,test,val+test (held out),0.00010367528899479783,-6,-5
ncih2170_jc_lap_ic50_24h_19,ecCount (threshold mask),train,NCI-H2170,0.8689655172413793,0.999999999984127,0.7682926829174598,64,82,0.366683595733875,train,NCI-H2170,0.8571428571428571,0.969230769215858,0.7682926829174598,66,82,0.3635453179769654,train,train (SEEN by ROI model),-0.011822660098522175,2,0
