Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
images/gt_npz/ncih2170_jc_ner_ic50_24h_50.npz	images/rgb/ncih2170_jc_ner_ic50_24h_50.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	test	105
images/gt_npz/ncih2170_jc_ner_ic50_24h_51.npz	images/rgb/ncih2170_jc_ner_ic50_24h_51.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	166
images/gt_npz/ncih2170_jc_ner_ic50_24h_52.npz	images/rgb/ncih2170_jc_ner_ic50_24h_52.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		128
images/gt_npz/ncih2170_jc_ner_ic50_24h_53.npz	images/rgb/ncih2170_jc_ner_ic50_24h_53.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	182
images/gt_npz/ncih2170_jc_ner_ic50_24h_54.npz	images/rgb/ncih2170_jc_ner_ic50_24h_54.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	test	86
images/gt_npz/ncih2170_jc_ner_ic50_24h_55.npz	images/rgb/ncih2170_jc_ner_ic50_24h_55.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		154
images/gt_npz/ncih2170_jc_ner_ic50_24h_56.npz	images/rgb/ncih2170_jc_ner_ic50_24h_56.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		41
images/gt_npz/ncih2170_jc_ner_ic50_24h_57.npz	images/rgb/ncih2170_jc_ner_ic50_24h_57.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		220
images/gt_npz/ncih2170_jc_ner_ic50_24h_58.npz	images/rgb/ncih2170_jc_ner_ic50_24h_58.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		40
images/gt_npz/ncih2170_jc_ner_ic50_24h_59.npz	images/rgb/ncih2170_jc_ner_ic50_24h_59.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		129
images/gt_npz/ncih2170_jc_ner_ic50_24h_6.npz	images/rgb/ncih2170_jc_ner_ic50_24h_6.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	109
images/gt_npz/ncih2170_jc_ner_ic50_24h_60.npz	images/rgb/ncih2170_jc_ner_ic50_24h_60.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		222
images/gt_npz/ncih2170_jc_ner_ic50_24h_61.npz	images/rgb/ncih2170_jc_ner_ic50_24h_61.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		376
images/gt_npz/ncih2170_jc_ner_ic50_24h_62.npz	images/rgb/ncih2170_jc_ner_ic50_24h_62.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		289
images/gt_npz/ncih2170_jc_ner_ic50_24h_63.npz	images/rgb/ncih2170_jc_ner_ic50_24h_63.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		239
images/gt_npz/ncih2170_jc_ner_ic50_24h_65.npz	images/rgb/ncih2170_jc_ner_ic50_24h_65.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		212
images/gt_npz/ncih2170_jc_ner_ic50_24h_66.npz	images/rgb/ncih2170_jc_ner_ic50_24h_66.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		150
images/gt_npz/ncih2170_jc_ner_ic50_24h_67.npz	images/rgb/ncih2170_jc_ner_ic50_24h_67.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		123
images/gt_npz/ncih2170_jc_ner_ic50_24h_68.npz	images/rgb/ncih2170_jc_ner_ic50_24h_68.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		132
images/gt_npz/ncih2170_jc_ner_ic50_24h_69.npz	images/rgb/ncih2170_jc_ner_ic50_24h_69.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		149
images/gt_npz/ncih2170_jc_ner_ic50_24h_7.npz	images/rgb/ncih2170_jc_ner_ic50_24h_7.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	137
images/gt_npz/ncih2170_jc_ner_ic50_24h_70.npz	images/rgb/ncih2170_jc_ner_ic50_24h_70.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		52
images/gt_npz/ncih2170_jc_ner_ic50_24h_71.npz	images/rgb/ncih2170_jc_ner_ic50_24h_71.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		190
images/gt_npz/ncih2170_jc_ner_ic50_24h_72.npz	images/rgb/ncih2170_jc_ner_ic50_24h_72.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	143
images/gt_npz/ncih2170_jc_ner_ic50_24h_73.npz	images/rgb/ncih2170_jc_ner_ic50_24h_73.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	78
images/gt_npz/ncih2170_jc_ner_ic50_24h_74.npz	images/rgb/ncih2170_jc_ner_ic50_24h_74.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		99
images/gt_npz/ncih2170_jc_ner_ic50_24h_75.npz	images/rgb/ncih2170_jc_ner_ic50_24h_75.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		265
images/gt_npz/ncih2170_jc_ner_ic50_24h_76.npz	images/rgb/ncih2170_jc_ner_ic50_24h_76.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		128
images/gt_npz/ncih2170_jc_ner_ic50_24h_77.npz	images/rgb/ncih2170_jc_ner_ic50_24h_77.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		30
images/gt_npz/ncih2170_jc_ner_ic50_24h_78.npz	images/rgb/ncih2170_jc_ner_ic50_24h_78.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		175
images/gt_npz/ncih2170_jc_ner_ic50_24h_79.npz	images/rgb/ncih2170_jc_ner_ic50_24h_79.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		81
images/gt_npz/ncih2170_jc_ner_ic50_24h_8.npz	images/rgb/ncih2170_jc_ner_ic50_24h_8.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		107
images/gt_npz/ncih2170_jc_ner_ic50_24h_80.npz	images/rgb/ncih2170_jc_ner_ic50_24h_80.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	129
images/gt_npz/ncih2170_jc_ner_ic50_24h_81.npz	images/rgb/ncih2170_jc_ner_ic50_24h_81.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		74
images/gt_npz/ncih2170_jc_ner_ic50_24h_82.npz	images/rgb/ncih2170_jc_ner_ic50_24h_82.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		314
images/gt_npz/ncih2170_jc_ner_ic50_24h_83.npz	images/rgb/ncih2170_jc_ner_ic50_24h_83.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		632
images/gt_npz/ncih2170_jc_ner_ic50_24h_84.npz	images/rgb/ncih2170_jc_ner_ic50_24h_84.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		341
images/gt_npz/ncih2170_jc_ner_ic50_24h_85.npz	images/rgb/ncih2170_jc_ner_ic50_24h_85.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		95
images/gt_npz/ncih2170_jc_ner_ic50_24h_86.npz	images/rgb/ncih2170_jc_ner_ic50_24h_86.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		94
images/gt_npz/ncih2170_jc_ner_ic50_24h_87.npz	images/rgb/ncih2170_jc_ner_ic50_24h_87.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		96
images/gt_npz/ncih2170_jc_ner_ic50_24h_88.npz	images/rgb/ncih2170_jc_ner_ic50_24h_88.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		383
images/gt_npz/ncih2170_jc_ner_ic50_24h_89.npz	images/rgb/ncih2170_jc_ner_ic50_24h_89.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		190
images/gt_npz/ncih2170_jc_ner_ic50_24h_9.npz	images/rgb/ncih2170_jc_ner_ic50_24h_9.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	benchmark	train	168
images/gt_npz/ncih2170_jc_ner_ic50_24h_90.npz	images/rgb/ncih2170_jc_ner_ic50_24h_90.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		212
images/gt_npz/ncih2170_jc_ner_ic50_24h_91.npz	images/rgb/ncih2170_jc_ner_ic50_24h_91.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		57
images/gt_npz/ncih2170_jc_ner_ic50_24h_92_a.npz	images/rgb/ncih2170_jc_ner_ic50_24h_92_a.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		88
images/gt_npz/ncih2170_jc_ner_ic50_24h_92_b.npz	images/rgb/ncih2170_jc_ner_ic50_24h_92_b.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		76
images/gt_npz/ncih2170_jc_ner_ic50_24h_93.npz	images/rgb/ncih2170_jc_ner_ic50_24h_93.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		179
images/gt_npz/ncih2170_jc_ner_ic50_24h_94.npz	images/rgb/ncih2170_jc_ner_ic50_24h_94.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		115
images/gt_npz/ncih2170_jc_ner_ic50_24h_95.npz	images/rgb/ncih2170_jc_ner_ic50_24h_95.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		96
images/gt_npz/ncih2170_jc_ner_ic50_24h_96.npz	images/rgb/ncih2170_jc_ner_ic50_24h_96.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		265
images/gt_npz/ncih2170_jc_ner_ic50_24h_97_a.npz	images/rgb/ncih2170_jc_ner_ic50_24h_97_a.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		57
images/gt_npz/ncih2170_jc_ner_ic50_24h_97_b.npz	images/rgb/ncih2170_jc_ner_ic50_24h_97_b.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		123
images/gt_npz/ncih2170_jc_ner_ic50_24h_98.npz	images/rgb/ncih2170_jc_ner_ic50_24h_98.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		189
images/gt_npz/ncih2170_jc_ner_ic50_24h_99.npz	images/rgb/ncih2170_jc_ner_ic50_24h_99.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_24h	extension		136
images/gt_npz/ncih2170_jc_ner_ic50_72h_10.npz	images/rgb/ncih2170_jc_ner_ic50_72h_10.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		665
images/gt_npz/ncih2170_jc_ner_ic50_72h_101.npz	images/rgb/ncih2170_jc_ner_ic50_72h_101.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		255
images/gt_npz/ncih2170_jc_ner_ic50_72h_103.npz	images/rgb/ncih2170_jc_ner_ic50_72h_103.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		179
images/gt_npz/ncih2170_jc_ner_ic50_72h_104.npz	images/rgb/ncih2170_jc_ner_ic50_72h_104.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		937
images/gt_npz/ncih2170_jc_ner_ic50_72h_105.npz	images/rgb/ncih2170_jc_ner_ic50_72h_105.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		420
images/gt_npz/ncih2170_jc_ner_ic50_72h_106.npz	images/rgb/ncih2170_jc_ner_ic50_72h_106.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		242
images/gt_npz/ncih2170_jc_ner_ic50_72h_107.npz	images/rgb/ncih2170_jc_ner_ic50_72h_107.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		186
images/gt_npz/ncih2170_jc_ner_ic50_72h_108.npz	images/rgb/ncih2170_jc_ner_ic50_72h_108.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		370
images/gt_npz/ncih2170_jc_ner_ic50_72h_109.npz	images/rgb/ncih2170_jc_ner_ic50_72h_109.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		308
images/gt_npz/ncih2170_jc_ner_ic50_72h_11.npz	images/rgb/ncih2170_jc_ner_ic50_72h_11.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		371
images/gt_npz/ncih2170_jc_ner_ic50_72h_110.npz	images/rgb/ncih2170_jc_ner_ic50_72h_110.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		424
images/gt_npz/ncih2170_jc_ner_ic50_72h_111.npz	images/rgb/ncih2170_jc_ner_ic50_72h_111.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		260
images/gt_npz/ncih2170_jc_ner_ic50_72h_112.npz	images/rgb/ncih2170_jc_ner_ic50_72h_112.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		352
images/gt_npz/ncih2170_jc_ner_ic50_72h_113_a.npz	images/rgb/ncih2170_jc_ner_ic50_72h_113_a.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		224
images/gt_npz/ncih2170_jc_ner_ic50_72h_113_b.npz	images/rgb/ncih2170_jc_ner_ic50_72h_113_b.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		76
images/gt_npz/ncih2170_jc_ner_ic50_72h_114.npz	images/rgb/ncih2170_jc_ner_ic50_72h_114.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		323
images/gt_npz/ncih2170_jc_ner_ic50_72h_115.npz	images/rgb/ncih2170_jc_ner_ic50_72h_115.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		320
images/gt_npz/ncih2170_jc_ner_ic50_72h_116.npz	images/rgb/ncih2170_jc_ner_ic50_72h_116.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		192
images/gt_npz/ncih2170_jc_ner_ic50_72h_117.npz	images/rgb/ncih2170_jc_ner_ic50_72h_117.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		408
images/gt_npz/ncih2170_jc_ner_ic50_72h_118.npz	images/rgb/ncih2170_jc_ner_ic50_72h_118.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		598
images/gt_npz/ncih2170_jc_ner_ic50_72h_119.npz	images/rgb/ncih2170_jc_ner_ic50_72h_119.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		151
images/gt_npz/ncih2170_jc_ner_ic50_72h_12.npz	images/rgb/ncih2170_jc_ner_ic50_72h_12.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		508
images/gt_npz/ncih2170_jc_ner_ic50_72h_120.npz	images/rgb/ncih2170_jc_ner_ic50_72h_120.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		137
images/gt_npz/ncih2170_jc_ner_ic50_72h_13.npz	images/rgb/ncih2170_jc_ner_ic50_72h_13.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		460
images/gt_npz/ncih2170_jc_ner_ic50_72h_14.npz	images/rgb/ncih2170_jc_ner_ic50_72h_14.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		444
images/gt_npz/ncih2170_jc_ner_ic50_72h_15.npz	images/rgb/ncih2170_jc_ner_ic50_72h_15.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		220
images/gt_npz/ncih2170_jc_ner_ic50_72h_16.npz	images/rgb/ncih2170_jc_ner_ic50_72h_16.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		383
images/gt_npz/ncih2170_jc_ner_ic50_72h_17.npz	images/rgb/ncih2170_jc_ner_ic50_72h_17.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		115
images/gt_npz/ncih2170_jc_ner_ic50_72h_18.npz	images/rgb/ncih2170_jc_ner_ic50_72h_18.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		176
images/gt_npz/ncih2170_jc_ner_ic50_72h_19.npz	images/rgb/ncih2170_jc_ner_ic50_72h_19.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		157
images/gt_npz/ncih2170_jc_ner_ic50_72h_1_a.npz	images/rgb/ncih2170_jc_ner_ic50_72h_1_a.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		226
images/gt_npz/ncih2170_jc_ner_ic50_72h_1_b.npz	images/rgb/ncih2170_jc_ner_ic50_72h_1_b.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		189
images/gt_npz/ncih2170_jc_ner_ic50_72h_20.npz	images/rgb/ncih2170_jc_ner_ic50_72h_20.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		274
images/gt_npz/ncih2170_jc_ner_ic50_72h_22.npz	images/rgb/ncih2170_jc_ner_ic50_72h_22.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		364
images/gt_npz/ncih2170_jc_ner_ic50_72h_23.npz	images/rgb/ncih2170_jc_ner_ic50_72h_23.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		98
images/gt_npz/ncih2170_jc_ner_ic50_72h_24.npz	images/rgb/ncih2170_jc_ner_ic50_72h_24.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		418
images/gt_npz/ncih2170_jc_ner_ic50_72h_25.npz	images/rgb/ncih2170_jc_ner_ic50_72h_25.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		163
images/gt_npz/ncih2170_jc_ner_ic50_72h_26.npz	images/rgb/ncih2170_jc_ner_ic50_72h_26.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		147
images/gt_npz/ncih2170_jc_ner_ic50_72h_28.npz	images/rgb/ncih2170_jc_ner_ic50_72h_28.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		137
images/gt_npz/ncih2170_jc_ner_ic50_72h_29.npz	images/rgb/ncih2170_jc_ner_ic50_72h_29.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		98
images/gt_npz/ncih2170_jc_ner_ic50_72h_2_micro.npz	images/rgb/ncih2170_jc_ner_ic50_72h_2_micro.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		409
images/gt_npz/ncih2170_jc_ner_ic50_72h_3.npz	images/rgb/ncih2170_jc_ner_ic50_72h_3.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		577
images/gt_npz/ncih2170_jc_ner_ic50_72h_30.npz	images/rgb/ncih2170_jc_ner_ic50_72h_30.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		185
images/gt_npz/ncih2170_jc_ner_ic50_72h_31.npz	images/rgb/ncih2170_jc_ner_ic50_72h_31.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		145
images/gt_npz/ncih2170_jc_ner_ic50_72h_32.npz	images/rgb/ncih2170_jc_ner_ic50_72h_32.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	benchmark	val	158
images/gt_npz/ncih2170_jc_ner_ic50_72h_33.npz	images/rgb/ncih2170_jc_ner_ic50_72h_33.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		314
images/gt_npz/ncih2170_jc_ner_ic50_72h_34.npz	images/rgb/ncih2170_jc_ner_ic50_72h_34.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		222
images/gt_npz/ncih2170_jc_ner_ic50_72h_35.npz	images/rgb/ncih2170_jc_ner_ic50_72h_35.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		276
images/gt_npz/ncih2170_jc_ner_ic50_72h_36.npz	images/rgb/ncih2170_jc_ner_ic50_72h_36.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		54
images/gt_npz/ncih2170_jc_ner_ic50_72h_37.npz	images/rgb/ncih2170_jc_ner_ic50_72h_37.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		105
images/gt_npz/ncih2170_jc_ner_ic50_72h_38.npz	images/rgb/ncih2170_jc_ner_ic50_72h_38.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		207
images/gt_npz/ncih2170_jc_ner_ic50_72h_39.npz	images/rgb/ncih2170_jc_ner_ic50_72h_39.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	benchmark	train	396
images/gt_npz/ncih2170_jc_ner_ic50_72h_4.npz	images/rgb/ncih2170_jc_ner_ic50_72h_4.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		427
images/gt_npz/ncih2170_jc_ner_ic50_72h_40.npz	images/rgb/ncih2170_jc_ner_ic50_72h_40.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	benchmark	train	349
images/gt_npz/ncih2170_jc_ner_ic50_72h_41.npz	images/rgb/ncih2170_jc_ner_ic50_72h_41.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		192
images/gt_npz/ncih2170_jc_ner_ic50_72h_42.npz	images/rgb/ncih2170_jc_ner_ic50_72h_42.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		369
images/gt_npz/ncih2170_jc_ner_ic50_72h_43.npz	images/rgb/ncih2170_jc_ner_ic50_72h_43.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		269
images/gt_npz/ncih2170_jc_ner_ic50_72h_44.npz	images/rgb/ncih2170_jc_ner_ic50_72h_44.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		501
images/gt_npz/ncih2170_jc_ner_ic50_72h_45.npz	images/rgb/ncih2170_jc_ner_ic50_72h_45.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		400
images/gt_npz/ncih2170_jc_ner_ic50_72h_46.npz	images/rgb/ncih2170_jc_ner_ic50_72h_46.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		602
images/gt_npz/ncih2170_jc_ner_ic50_72h_47.npz	images/rgb/ncih2170_jc_ner_ic50_72h_47.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		108
images/gt_npz/ncih2170_jc_ner_ic50_72h_48.npz	images/rgb/ncih2170_jc_ner_ic50_72h_48.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		211
images/gt_npz/ncih2170_jc_ner_ic50_72h_49.npz	images/rgb/ncih2170_jc_ner_ic50_72h_49.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		195
images/gt_npz/ncih2170_jc_ner_ic50_72h_5.npz	images/rgb/ncih2170_jc_ner_ic50_72h_5.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		610
images/gt_npz/ncih2170_jc_ner_ic50_72h_50.npz	images/rgb/ncih2170_jc_ner_ic50_72h_50.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		204
images/gt_npz/ncih2170_jc_ner_ic50_72h_51.npz	images/rgb/ncih2170_jc_ner_ic50_72h_51.tif	Sparse segmentation mask (compressed NumPy archive)	Manual	NCI-H2170	jc_ner_ic50_72h	extension		988
