Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Split
images/roi_mask/ncih2170_jc_lap_ic50_24h_10.png	images/rgb/ncih2170_jc_lap_ic50_24h_10.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_101.png	images/rgb/ncih2170_jc_lap_ic50_24h_101.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_102.png	images/rgb/ncih2170_jc_lap_ic50_24h_102.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_104.png	images/rgb/ncih2170_jc_lap_ic50_24h_104.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_106.png	images/rgb/ncih2170_jc_lap_ic50_24h_106.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_108.png	images/rgb/ncih2170_jc_lap_ic50_24h_108.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_109.png	images/rgb/ncih2170_jc_lap_ic50_24h_109.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_11.png	images/rgb/ncih2170_jc_lap_ic50_24h_11.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_112.png	images/rgb/ncih2170_jc_lap_ic50_24h_112.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_114.png	images/rgb/ncih2170_jc_lap_ic50_24h_114.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_115.png	images/rgb/ncih2170_jc_lap_ic50_24h_115.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_116.png	images/rgb/ncih2170_jc_lap_ic50_24h_116.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_118.png	images/rgb/ncih2170_jc_lap_ic50_24h_118.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_119.png	images/rgb/ncih2170_jc_lap_ic50_24h_119.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_12.png	images/rgb/ncih2170_jc_lap_ic50_24h_12.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_13.png	images/rgb/ncih2170_jc_lap_ic50_24h_13.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_15.png	images/rgb/ncih2170_jc_lap_ic50_24h_15.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_16.png	images/rgb/ncih2170_jc_lap_ic50_24h_16.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_17.png	images/rgb/ncih2170_jc_lap_ic50_24h_17.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_18.png	images/rgb/ncih2170_jc_lap_ic50_24h_18.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_19.png	images/rgb/ncih2170_jc_lap_ic50_24h_19.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_2.png	images/rgb/ncih2170_jc_lap_ic50_24h_2.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_20.png	images/rgb/ncih2170_jc_lap_ic50_24h_20.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_21.png	images/rgb/ncih2170_jc_lap_ic50_24h_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_22.png	images/rgb/ncih2170_jc_lap_ic50_24h_22.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_24.png	images/rgb/ncih2170_jc_lap_ic50_24h_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_25.png	images/rgb/ncih2170_jc_lap_ic50_24h_25.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_27.png	images/rgb/ncih2170_jc_lap_ic50_24h_27.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_29f.png	images/rgb/ncih2170_jc_lap_ic50_24h_29f.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_3.png	images/rgb/ncih2170_jc_lap_ic50_24h_3.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_31.png	images/rgb/ncih2170_jc_lap_ic50_24h_31.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_32.png	images/rgb/ncih2170_jc_lap_ic50_24h_32.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_33.png	images/rgb/ncih2170_jc_lap_ic50_24h_33.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_34.png	images/rgb/ncih2170_jc_lap_ic50_24h_34.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_35.png	images/rgb/ncih2170_jc_lap_ic50_24h_35.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_36.png	images/rgb/ncih2170_jc_lap_ic50_24h_36.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_37.png	images/rgb/ncih2170_jc_lap_ic50_24h_37.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_39.png	images/rgb/ncih2170_jc_lap_ic50_24h_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_40.png	images/rgb/ncih2170_jc_lap_ic50_24h_40.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_41.png	images/rgb/ncih2170_jc_lap_ic50_24h_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_45.png	images/rgb/ncih2170_jc_lap_ic50_24h_45.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_46.png	images/rgb/ncih2170_jc_lap_ic50_24h_46.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_47.png	images/rgb/ncih2170_jc_lap_ic50_24h_47.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_48.png	images/rgb/ncih2170_jc_lap_ic50_24h_48.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_49.png	images/rgb/ncih2170_jc_lap_ic50_24h_49.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_4_s.png	images/rgb/ncih2170_jc_lap_ic50_24h_4_s.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_52.png	images/rgb/ncih2170_jc_lap_ic50_24h_52.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_54.png	images/rgb/ncih2170_jc_lap_ic50_24h_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_55.png	images/rgb/ncih2170_jc_lap_ic50_24h_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_56.png	images/rgb/ncih2170_jc_lap_ic50_24h_56.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_57.png	images/rgb/ncih2170_jc_lap_ic50_24h_57.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_58.png	images/rgb/ncih2170_jc_lap_ic50_24h_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_61.png	images/rgb/ncih2170_jc_lap_ic50_24h_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_64.png	images/rgb/ncih2170_jc_lap_ic50_24h_64.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_65.png	images/rgb/ncih2170_jc_lap_ic50_24h_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	test
images/roi_mask/ncih2170_jc_lap_ic50_24h_66.png	images/rgb/ncih2170_jc_lap_ic50_24h_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_67.png	images/rgb/ncih2170_jc_lap_ic50_24h_67.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_7.png	images/rgb/ncih2170_jc_lap_ic50_24h_7.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_71.png	images/rgb/ncih2170_jc_lap_ic50_24h_71.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_74.png	images/rgb/ncih2170_jc_lap_ic50_24h_74.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_75.png	images/rgb/ncih2170_jc_lap_ic50_24h_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_76.png	images/rgb/ncih2170_jc_lap_ic50_24h_76.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_79.png	images/rgb/ncih2170_jc_lap_ic50_24h_79.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_8.png	images/rgb/ncih2170_jc_lap_ic50_24h_8.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_82.png	images/rgb/ncih2170_jc_lap_ic50_24h_82.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_83.png	images/rgb/ncih2170_jc_lap_ic50_24h_83.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_84.png	images/rgb/ncih2170_jc_lap_ic50_24h_84.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_88.png	images/rgb/ncih2170_jc_lap_ic50_24h_88.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_90.png	images/rgb/ncih2170_jc_lap_ic50_24h_90.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_91.png	images/rgb/ncih2170_jc_lap_ic50_24h_91.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	val
images/roi_mask/ncih2170_jc_lap_ic50_24h_93.png	images/rgb/ncih2170_jc_lap_ic50_24h_93.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_96.png	images/rgb/ncih2170_jc_lap_ic50_24h_96.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_lap_ic50_24h_99.png	images/rgb/ncih2170_jc_lap_ic50_24h_99.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_lap_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_1.png	images/rgb/ncih2170_jc_ner_ic50_24h_1.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	test
images/roi_mask/ncih2170_jc_ner_ic50_24h_2.png	images/rgb/ncih2170_jc_ner_ic50_24h_2.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	val
images/roi_mask/ncih2170_jc_ner_ic50_24h_21.png	images/rgb/ncih2170_jc_ner_ic50_24h_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_28.png	images/rgb/ncih2170_jc_ner_ic50_24h_28.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_3.png	images/rgb/ncih2170_jc_ner_ic50_24h_3.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_47.png	images/rgb/ncih2170_jc_ner_ic50_24h_47.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_50.png	images/rgb/ncih2170_jc_ner_ic50_24h_50.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	test
images/roi_mask/ncih2170_jc_ner_ic50_24h_51.png	images/rgb/ncih2170_jc_ner_ic50_24h_51.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_53.png	images/rgb/ncih2170_jc_ner_ic50_24h_53.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_54.png	images/rgb/ncih2170_jc_ner_ic50_24h_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	test
images/roi_mask/ncih2170_jc_ner_ic50_24h_6.png	images/rgb/ncih2170_jc_ner_ic50_24h_6.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_7.png	images/rgb/ncih2170_jc_ner_ic50_24h_7.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_72.png	images/rgb/ncih2170_jc_ner_ic50_24h_72.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_73.png	images/rgb/ncih2170_jc_ner_ic50_24h_73.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_80.png	images/rgb/ncih2170_jc_ner_ic50_24h_80.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_24h_9.png	images/rgb/ncih2170_jc_ner_ic50_24h_9.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_24h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_32.png	images/rgb/ncih2170_jc_ner_ic50_72h_32.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	val
images/roi_mask/ncih2170_jc_ner_ic50_72h_39.png	images/rgb/ncih2170_jc_ner_ic50_72h_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_40.png	images/rgb/ncih2170_jc_ner_ic50_72h_40.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_63.png	images/rgb/ncih2170_jc_ner_ic50_72h_63.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	val
images/roi_mask/ncih2170_jc_ner_ic50_72h_66.png	images/rgb/ncih2170_jc_ner_ic50_72h_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_75.png	images/rgb/ncih2170_jc_ner_ic50_72h_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_89.png	images/rgb/ncih2170_jc_ner_ic50_72h_89.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_jc_ner_ic50_72h_92.png	images/rgb/ncih2170_jc_ner_ic50_72h_92.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	jc_ner_ic50_72h	train
images/roi_mask/ncih2170_post_facs_fish_high_her2_g3_28.png	images/rgb/ncih2170_post_facs_fish_high_her2_g3_28.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_high_her2_g3	test
images/roi_mask/ncih2170_post_facs_fish_high_her2_g3_42.png	images/rgb/ncih2170_post_facs_fish_high_her2_g3_42.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_high_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_high_her2_g3_54.png	images/rgb/ncih2170_post_facs_fish_high_her2_g3_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_high_her2_g3	val
images/roi_mask/ncih2170_post_facs_fish_high_her2_g3_61.png	images/rgb/ncih2170_post_facs_fish_high_her2_g3_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_high_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_high_her2_g3_65.png	images/rgb/ncih2170_post_facs_fish_high_her2_g3_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_high_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_1.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_1.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	test
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_101.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_101.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_36.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_36.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_39.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_53.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_53.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	val
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_55.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	val
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_59.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_59.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_6.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_6.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_68.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_68.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_79.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_79.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_82.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_82.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	train
images/roi_mask/ncih2170_post_facs_fish_low_her2_g3_87.png	images/rgb/ncih2170_post_facs_fish_low_her2_g3_87.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	post_facs_fish_low_her2_g3	val
images/roi_mask/ncih716_jc_alo_8nm_24h_11.png	images/rgb/ncih716_jc_alo_8nm_24h_11.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	test
images/roi_mask/ncih716_jc_alo_8nm_24h_12.png	images/rgb/ncih716_jc_alo_8nm_24h_12.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	train
images/roi_mask/ncih716_jc_alo_8nm_24h_13.png	images/rgb/ncih716_jc_alo_8nm_24h_13.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	test
images/roi_mask/ncih716_jc_alo_8nm_24h_16.png	images/rgb/ncih716_jc_alo_8nm_24h_16.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	val
images/roi_mask/ncih716_jc_alo_8nm_24h_17.png	images/rgb/ncih716_jc_alo_8nm_24h_17.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	train
images/roi_mask/ncih716_jc_alo_8nm_24h_5.png	images/rgb/ncih716_jc_alo_8nm_24h_5.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_alo_8nm_24h	train
images/roi_mask/ncih716_jc_ctrl_1_10.png	images/rgb/ncih716_jc_ctrl_1_10.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_13.png	images/rgb/ncih716_jc_ctrl_1_13.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_16.png	images/rgb/ncih716_jc_ctrl_1_16.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_19.png	images/rgb/ncih716_jc_ctrl_1_19.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	val
images/roi_mask/ncih716_jc_ctrl_1_2.png	images/rgb/ncih716_jc_ctrl_1_2.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_21.png	images/rgb/ncih716_jc_ctrl_1_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_23.png	images/rgb/ncih716_jc_ctrl_1_23.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	test
images/roi_mask/ncih716_jc_ctrl_1_24.png	images/rgb/ncih716_jc_ctrl_1_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_27.png	images/rgb/ncih716_jc_ctrl_1_27.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
images/roi_mask/ncih716_jc_ctrl_1_3.png	images/rgb/ncih716_jc_ctrl_1_3.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H716	jc_ctrl_1	train
