Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
predicted_roi/ncih716_jc_alo_8nm_24h_12.png	images/rgb/ncih716_jc_alo_8nm_24h_12.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	benchmark	train	191
predicted_roi/ncih716_jc_alo_8nm_24h_13.png	images/rgb/ncih716_jc_alo_8nm_24h_13.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	benchmark	test	163
predicted_roi/ncih716_jc_alo_8nm_24h_14.png	images/rgb/ncih716_jc_alo_8nm_24h_14.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		169
predicted_roi/ncih716_jc_alo_8nm_24h_15.png	images/rgb/ncih716_jc_alo_8nm_24h_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		308
predicted_roi/ncih716_jc_alo_8nm_24h_16.png	images/rgb/ncih716_jc_alo_8nm_24h_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	benchmark	val	152
predicted_roi/ncih716_jc_alo_8nm_24h_17.png	images/rgb/ncih716_jc_alo_8nm_24h_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	benchmark	train	231
predicted_roi/ncih716_jc_alo_8nm_24h_18.png	images/rgb/ncih716_jc_alo_8nm_24h_18.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		539
predicted_roi/ncih716_jc_alo_8nm_24h_2.png	images/rgb/ncih716_jc_alo_8nm_24h_2.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		239
predicted_roi/ncih716_jc_alo_8nm_24h_3.png	images/rgb/ncih716_jc_alo_8nm_24h_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		130
predicted_roi/ncih716_jc_alo_8nm_24h_4.png	images/rgb/ncih716_jc_alo_8nm_24h_4.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		142
predicted_roi/ncih716_jc_alo_8nm_24h_5.png	images/rgb/ncih716_jc_alo_8nm_24h_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	benchmark	train	128
predicted_roi/ncih716_jc_alo_8nm_24h_6.png	images/rgb/ncih716_jc_alo_8nm_24h_6.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		279
predicted_roi/ncih716_jc_alo_8nm_24h_7.png	images/rgb/ncih716_jc_alo_8nm_24h_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		212
predicted_roi/ncih716_jc_alo_8nm_24h_8.png	images/rgb/ncih716_jc_alo_8nm_24h_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		74
predicted_roi/ncih716_jc_alo_8nm_24h_9.png	images/rgb/ncih716_jc_alo_8nm_24h_9.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_alo_8nm_24h	extension		229
predicted_roi/ncih716_jc_ctrl_1_1.png	images/rgb/ncih716_jc_ctrl_1_1.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		129
predicted_roi/ncih716_jc_ctrl_1_10.png	images/rgb/ncih716_jc_ctrl_1_10.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	386
predicted_roi/ncih716_jc_ctrl_1_11.png	images/rgb/ncih716_jc_ctrl_1_11.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		128
predicted_roi/ncih716_jc_ctrl_1_12.png	images/rgb/ncih716_jc_ctrl_1_12.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		347
predicted_roi/ncih716_jc_ctrl_1_13.png	images/rgb/ncih716_jc_ctrl_1_13.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	211
predicted_roi/ncih716_jc_ctrl_1_14.png	images/rgb/ncih716_jc_ctrl_1_14.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		340
predicted_roi/ncih716_jc_ctrl_1_15.png	images/rgb/ncih716_jc_ctrl_1_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		338
predicted_roi/ncih716_jc_ctrl_1_16.png	images/rgb/ncih716_jc_ctrl_1_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	182
predicted_roi/ncih716_jc_ctrl_1_17.png	images/rgb/ncih716_jc_ctrl_1_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		242
predicted_roi/ncih716_jc_ctrl_1_18.png	images/rgb/ncih716_jc_ctrl_1_18.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		166
predicted_roi/ncih716_jc_ctrl_1_19.png	images/rgb/ncih716_jc_ctrl_1_19.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	val	207
predicted_roi/ncih716_jc_ctrl_1_2.png	images/rgb/ncih716_jc_ctrl_1_2.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	131
predicted_roi/ncih716_jc_ctrl_1_20.png	images/rgb/ncih716_jc_ctrl_1_20.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		173
predicted_roi/ncih716_jc_ctrl_1_21.png	images/rgb/ncih716_jc_ctrl_1_21.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	195
predicted_roi/ncih716_jc_ctrl_1_22.png	images/rgb/ncih716_jc_ctrl_1_22.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		110
predicted_roi/ncih716_jc_ctrl_1_23.png	images/rgb/ncih716_jc_ctrl_1_23.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	test	185
predicted_roi/ncih716_jc_ctrl_1_24.png	images/rgb/ncih716_jc_ctrl_1_24.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	350
predicted_roi/ncih716_jc_ctrl_1_25.png	images/rgb/ncih716_jc_ctrl_1_25.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		305
predicted_roi/ncih716_jc_ctrl_1_26.png	images/rgb/ncih716_jc_ctrl_1_26.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		215
predicted_roi/ncih716_jc_ctrl_1_27.png	images/rgb/ncih716_jc_ctrl_1_27.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	281
predicted_roi/ncih716_jc_ctrl_1_28.png	images/rgb/ncih716_jc_ctrl_1_28.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		178
predicted_roi/ncih716_jc_ctrl_1_3.png	images/rgb/ncih716_jc_ctrl_1_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	127
predicted_roi/ncih716_jc_ctrl_1_4.png	images/rgb/ncih716_jc_ctrl_1_4.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		170
predicted_roi/ncih716_jc_ctrl_1_42.png	images/rgb/ncih716_jc_ctrl_1_42.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	178
predicted_roi/ncih716_jc_ctrl_1_43.png	images/rgb/ncih716_jc_ctrl_1_43.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	194
predicted_roi/ncih716_jc_ctrl_1_44_a.png	images/rgb/ncih716_jc_ctrl_1_44_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	val	132
predicted_roi/ncih716_jc_ctrl_1_44_b.png	images/rgb/ncih716_jc_ctrl_1_44_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		182
predicted_roi/ncih716_jc_ctrl_1_45.png	images/rgb/ncih716_jc_ctrl_1_45.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	test	101
predicted_roi/ncih716_jc_ctrl_1_46.png	images/rgb/ncih716_jc_ctrl_1_46.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	val	144
predicted_roi/ncih716_jc_ctrl_1_47.png	images/rgb/ncih716_jc_ctrl_1_47.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		79
predicted_roi/ncih716_jc_ctrl_1_48.png	images/rgb/ncih716_jc_ctrl_1_48.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	163
predicted_roi/ncih716_jc_ctrl_1_49.png	images/rgb/ncih716_jc_ctrl_1_49.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		211
predicted_roi/ncih716_jc_ctrl_1_5.png	images/rgb/ncih716_jc_ctrl_1_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	179
predicted_roi/ncih716_jc_ctrl_1_50.png	images/rgb/ncih716_jc_ctrl_1_50.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		254
predicted_roi/ncih716_jc_ctrl_1_51.png	images/rgb/ncih716_jc_ctrl_1_51.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		125
predicted_roi/ncih716_jc_ctrl_1_52.png	images/rgb/ncih716_jc_ctrl_1_52.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		112
predicted_roi/ncih716_jc_ctrl_1_53.png	images/rgb/ncih716_jc_ctrl_1_53.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		273
predicted_roi/ncih716_jc_ctrl_1_54.png	images/rgb/ncih716_jc_ctrl_1_54.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	134
predicted_roi/ncih716_jc_ctrl_1_55.png	images/rgb/ncih716_jc_ctrl_1_55.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	76
predicted_roi/ncih716_jc_ctrl_1_56.png	images/rgb/ncih716_jc_ctrl_1_56.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	239
predicted_roi/ncih716_jc_ctrl_1_57.png	images/rgb/ncih716_jc_ctrl_1_57.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	137
predicted_roi/ncih716_jc_ctrl_1_58.png	images/rgb/ncih716_jc_ctrl_1_58.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		262
predicted_roi/ncih716_jc_ctrl_1_59.png	images/rgb/ncih716_jc_ctrl_1_59.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	211
predicted_roi/ncih716_jc_ctrl_1_6.png	images/rgb/ncih716_jc_ctrl_1_6.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		121
predicted_roi/ncih716_jc_ctrl_1_60.png	images/rgb/ncih716_jc_ctrl_1_60.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		197
predicted_roi/ncih716_jc_ctrl_1_61.png	images/rgb/ncih716_jc_ctrl_1_61.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		251
predicted_roi/ncih716_jc_ctrl_1_62.png	images/rgb/ncih716_jc_ctrl_1_62.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	172
predicted_roi/ncih716_jc_ctrl_1_63.png	images/rgb/ncih716_jc_ctrl_1_63.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		77
predicted_roi/ncih716_jc_ctrl_1_64.png	images/rgb/ncih716_jc_ctrl_1_64.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	val	148
predicted_roi/ncih716_jc_ctrl_1_65.png	images/rgb/ncih716_jc_ctrl_1_65.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		261
predicted_roi/ncih716_jc_ctrl_1_66.png	images/rgb/ncih716_jc_ctrl_1_66.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	test	236
predicted_roi/ncih716_jc_ctrl_1_68.png	images/rgb/ncih716_jc_ctrl_1_68.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	val	202
predicted_roi/ncih716_jc_ctrl_1_69.png	images/rgb/ncih716_jc_ctrl_1_69.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		256
predicted_roi/ncih716_jc_ctrl_1_7.png	images/rgb/ncih716_jc_ctrl_1_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		195
predicted_roi/ncih716_jc_ctrl_1_70.png	images/rgb/ncih716_jc_ctrl_1_70.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		176
predicted_roi/ncih716_jc_ctrl_1_71.png	images/rgb/ncih716_jc_ctrl_1_71.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		177
predicted_roi/ncih716_jc_ctrl_1_72.png	images/rgb/ncih716_jc_ctrl_1_72.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	test	150
predicted_roi/ncih716_jc_ctrl_1_73.png	images/rgb/ncih716_jc_ctrl_1_73.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		58
predicted_roi/ncih716_jc_ctrl_1_74.png	images/rgb/ncih716_jc_ctrl_1_74.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	369
predicted_roi/ncih716_jc_ctrl_1_75.png	images/rgb/ncih716_jc_ctrl_1_75.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		165
predicted_roi/ncih716_jc_ctrl_1_76.png	images/rgb/ncih716_jc_ctrl_1_76.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	benchmark	train	172
predicted_roi/ncih716_jc_ctrl_1_8.png	images/rgb/ncih716_jc_ctrl_1_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		310
predicted_roi/ncih716_jc_ctrl_1_9.png	images/rgb/ncih716_jc_ctrl_1_9.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_1	extension		148
predicted_roi/ncih716_jc_ctrl_2_1.png	images/rgb/ncih716_jc_ctrl_2_1.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		422
predicted_roi/ncih716_jc_ctrl_2_10.png	images/rgb/ncih716_jc_ctrl_2_10.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	116
predicted_roi/ncih716_jc_ctrl_2_11.png	images/rgb/ncih716_jc_ctrl_2_11.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	test	139
predicted_roi/ncih716_jc_ctrl_2_12.png	images/rgb/ncih716_jc_ctrl_2_12.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	val	166
predicted_roi/ncih716_jc_ctrl_2_13.png	images/rgb/ncih716_jc_ctrl_2_13.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		369
predicted_roi/ncih716_jc_ctrl_2_14.png	images/rgb/ncih716_jc_ctrl_2_14.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		175
predicted_roi/ncih716_jc_ctrl_2_15.png	images/rgb/ncih716_jc_ctrl_2_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		309
predicted_roi/ncih716_jc_ctrl_2_16.png	images/rgb/ncih716_jc_ctrl_2_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	213
predicted_roi/ncih716_jc_ctrl_2_17.png	images/rgb/ncih716_jc_ctrl_2_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		101
predicted_roi/ncih716_jc_ctrl_2_18.png	images/rgb/ncih716_jc_ctrl_2_18.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	131
predicted_roi/ncih716_jc_ctrl_2_19.png	images/rgb/ncih716_jc_ctrl_2_19.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		108
predicted_roi/ncih716_jc_ctrl_2_2.png	images/rgb/ncih716_jc_ctrl_2_2.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		289
predicted_roi/ncih716_jc_ctrl_2_20.png	images/rgb/ncih716_jc_ctrl_2_20.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		219
predicted_roi/ncih716_jc_ctrl_2_21.png	images/rgb/ncih716_jc_ctrl_2_21.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		218
predicted_roi/ncih716_jc_ctrl_2_22.png	images/rgb/ncih716_jc_ctrl_2_22.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	135
predicted_roi/ncih716_jc_ctrl_2_23.png	images/rgb/ncih716_jc_ctrl_2_23.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	129
predicted_roi/ncih716_jc_ctrl_2_24.png	images/rgb/ncih716_jc_ctrl_2_24.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	val	166
predicted_roi/ncih716_jc_ctrl_2_25.png	images/rgb/ncih716_jc_ctrl_2_25.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	test	171
predicted_roi/ncih716_jc_ctrl_2_26.png	images/rgb/ncih716_jc_ctrl_2_26.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		193
predicted_roi/ncih716_jc_ctrl_2_27.png	images/rgb/ncih716_jc_ctrl_2_27.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	291
predicted_roi/ncih716_jc_ctrl_2_28.png	images/rgb/ncih716_jc_ctrl_2_28.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	223
predicted_roi/ncih716_jc_ctrl_2_29.png	images/rgb/ncih716_jc_ctrl_2_29.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	val	214
predicted_roi/ncih716_jc_ctrl_2_3.png	images/rgb/ncih716_jc_ctrl_2_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		398
predicted_roi/ncih716_jc_ctrl_2_30.png	images/rgb/ncih716_jc_ctrl_2_30.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	test	71
predicted_roi/ncih716_jc_ctrl_2_31.png	images/rgb/ncih716_jc_ctrl_2_31.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		148
predicted_roi/ncih716_jc_ctrl_2_32.png	images/rgb/ncih716_jc_ctrl_2_32.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	132
predicted_roi/ncih716_jc_ctrl_2_33.png	images/rgb/ncih716_jc_ctrl_2_33.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	176
predicted_roi/ncih716_jc_ctrl_2_34.png	images/rgb/ncih716_jc_ctrl_2_34.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		240
predicted_roi/ncih716_jc_ctrl_2_35.png	images/rgb/ncih716_jc_ctrl_2_35.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		375
predicted_roi/ncih716_jc_ctrl_2_36.png	images/rgb/ncih716_jc_ctrl_2_36.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	262
predicted_roi/ncih716_jc_ctrl_2_37.png	images/rgb/ncih716_jc_ctrl_2_37.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	468
predicted_roi/ncih716_jc_ctrl_2_38.png	images/rgb/ncih716_jc_ctrl_2_38.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		195
predicted_roi/ncih716_jc_ctrl_2_39.png	images/rgb/ncih716_jc_ctrl_2_39.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	273
predicted_roi/ncih716_jc_ctrl_2_4.png	images/rgb/ncih716_jc_ctrl_2_4.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		60
predicted_roi/ncih716_jc_ctrl_2_40.png	images/rgb/ncih716_jc_ctrl_2_40.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	89
predicted_roi/ncih716_jc_ctrl_2_41.png	images/rgb/ncih716_jc_ctrl_2_41.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	132
predicted_roi/ncih716_jc_ctrl_2_42.png	images/rgb/ncih716_jc_ctrl_2_42.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		203
predicted_roi/ncih716_jc_ctrl_2_43.png	images/rgb/ncih716_jc_ctrl_2_43.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	144
predicted_roi/ncih716_jc_ctrl_2_44.png	images/rgb/ncih716_jc_ctrl_2_44.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		145
predicted_roi/ncih716_jc_ctrl_2_45.png	images/rgb/ncih716_jc_ctrl_2_45.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	179
predicted_roi/ncih716_jc_ctrl_2_46.png	images/rgb/ncih716_jc_ctrl_2_46.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	72
predicted_roi/ncih716_jc_ctrl_2_47.png	images/rgb/ncih716_jc_ctrl_2_47.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	135
predicted_roi/ncih716_jc_ctrl_2_48.png	images/rgb/ncih716_jc_ctrl_2_48.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	322
predicted_roi/ncih716_jc_ctrl_2_49.png	images/rgb/ncih716_jc_ctrl_2_49.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	val	169
predicted_roi/ncih716_jc_ctrl_2_5.png	images/rgb/ncih716_jc_ctrl_2_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	368
predicted_roi/ncih716_jc_ctrl_2_50.png	images/rgb/ncih716_jc_ctrl_2_50.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	177
predicted_roi/ncih716_jc_ctrl_2_51.png	images/rgb/ncih716_jc_ctrl_2_51.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	181
predicted_roi/ncih716_jc_ctrl_2_52.png	images/rgb/ncih716_jc_ctrl_2_52.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		155
predicted_roi/ncih716_jc_ctrl_2_53.png	images/rgb/ncih716_jc_ctrl_2_53.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		243
predicted_roi/ncih716_jc_ctrl_2_54.png	images/rgb/ncih716_jc_ctrl_2_54.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	274
predicted_roi/ncih716_jc_ctrl_2_55.png	images/rgb/ncih716_jc_ctrl_2_55.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	120
predicted_roi/ncih716_jc_ctrl_2_56.png	images/rgb/ncih716_jc_ctrl_2_56.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	train	349
predicted_roi/ncih716_jc_ctrl_2_57.png	images/rgb/ncih716_jc_ctrl_2_57.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		336
predicted_roi/ncih716_jc_ctrl_2_58.png	images/rgb/ncih716_jc_ctrl_2_58.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	test	166
predicted_roi/ncih716_jc_ctrl_2_6.png	images/rgb/ncih716_jc_ctrl_2_6.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		142
predicted_roi/ncih716_jc_ctrl_2_7.png	images/rgb/ncih716_jc_ctrl_2_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	extension		88
predicted_roi/ncih716_jc_ctrl_2_8.png	images/rgb/ncih716_jc_ctrl_2_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	NCI-H716	jc_ctrl_2	benchmark	test	110
