unique_id,cell_line,gt_mask_relpath,coord_file_relpath,ecDNA_gt,coord_count_npy,count_delta,count_source
snu16_jc_ctrl_116,SNU16,gt_image/snu16_jc_ctrl_116.tif,gt_coords/snu16_jc_ctrl_116.npy,179,180,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_117,SNU16,gt_image/snu16_jc_ctrl_117.tif,gt_coords/snu16_jc_ctrl_117.npy,255,255,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_118,SNU16,gt_image/snu16_jc_ctrl_118.tif,gt_coords/snu16_jc_ctrl_118.npy,179,180,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_119,SNU16,gt_image/snu16_jc_ctrl_119.tif,gt_coords/snu16_jc_ctrl_119.npy,415,415,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_12,SNU16,gt_image/snu16_jc_ctrl_12.tif,gt_coords/snu16_jc_ctrl_12.npy,389,393,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_120,SNU16,gt_image/snu16_jc_ctrl_120.tif,gt_coords/snu16_jc_ctrl_120.npy,244,244,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_121,SNU16,gt_image/snu16_jc_ctrl_121.tif,gt_coords/snu16_jc_ctrl_121.npy,441,442,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_122,SNU16,gt_image/snu16_jc_ctrl_122.tif,gt_coords/snu16_jc_ctrl_122.npy,209,209,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_123,SNU16,gt_image/snu16_jc_ctrl_123.tif,gt_coords/snu16_jc_ctrl_123.npy,172,172,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_124,SNU16,gt_image/snu16_jc_ctrl_124.tif,gt_coords/snu16_jc_ctrl_124.npy,191,193,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_125,SNU16,gt_image/snu16_jc_ctrl_125.tif,gt_coords/snu16_jc_ctrl_125.npy,227,234,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_126,SNU16,gt_image/snu16_jc_ctrl_126.tif,gt_coords/snu16_jc_ctrl_126.npy,181,182,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_127,SNU16,gt_image/snu16_jc_ctrl_127.tif,gt_coords/snu16_jc_ctrl_127.npy,372,374,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_128,SNU16,gt_image/snu16_jc_ctrl_128.tif,gt_coords/snu16_jc_ctrl_128.npy,173,174,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_129,SNU16,gt_image/snu16_jc_ctrl_129.tif,gt_coords/snu16_jc_ctrl_129.npy,224,226,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_13,SNU16,gt_image/snu16_jc_ctrl_13.tif,gt_coords/snu16_jc_ctrl_13.npy,380,382,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_130,SNU16,gt_image/snu16_jc_ctrl_130.tif,gt_coords/snu16_jc_ctrl_130.npy,202,202,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_131,SNU16,gt_image/snu16_jc_ctrl_131.tif,gt_coords/snu16_jc_ctrl_131.npy,225,225,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_132,SNU16,gt_image/snu16_jc_ctrl_132.tif,gt_coords/snu16_jc_ctrl_132.npy,311,313,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_133,SNU16,gt_image/snu16_jc_ctrl_133.tif,gt_coords/snu16_jc_ctrl_133.npy,140,143,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_134,SNU16,gt_image/snu16_jc_ctrl_134.tif,gt_coords/snu16_jc_ctrl_134.npy,322,328,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_135,SNU16,gt_image/snu16_jc_ctrl_135.tif,gt_coords/snu16_jc_ctrl_135.npy,366,366,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_136,SNU16,gt_image/snu16_jc_ctrl_136.tif,gt_coords/snu16_jc_ctrl_136.npy,317,326,9,gt_mask_cc_conn8_min3
snu16_jc_ctrl_137,SNU16,gt_image/snu16_jc_ctrl_137.tif,gt_coords/snu16_jc_ctrl_137.npy,368,368,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_138,SNU16,gt_image/snu16_jc_ctrl_138.tif,gt_coords/snu16_jc_ctrl_138.npy,212,212,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_139,SNU16,gt_image/snu16_jc_ctrl_139.tif,gt_coords/snu16_jc_ctrl_139.npy,254,257,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_14,SNU16,gt_image/snu16_jc_ctrl_14.tif,gt_coords/snu16_jc_ctrl_14.npy,520,524,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_140,SNU16,gt_image/snu16_jc_ctrl_140.tif,gt_coords/snu16_jc_ctrl_140.npy,159,159,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_141,SNU16,gt_image/snu16_jc_ctrl_141.tif,gt_coords/snu16_jc_ctrl_141.npy,202,203,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_142,SNU16,gt_image/snu16_jc_ctrl_142.tif,gt_coords/snu16_jc_ctrl_142.npy,338,344,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_143,SNU16,gt_image/snu16_jc_ctrl_143.tif,gt_coords/snu16_jc_ctrl_143.npy,373,373,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_144,SNU16,gt_image/snu16_jc_ctrl_144.tif,gt_coords/snu16_jc_ctrl_144.npy,123,123,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_145,SNU16,gt_image/snu16_jc_ctrl_145.tif,gt_coords/snu16_jc_ctrl_145.npy,769,770,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_146,SNU16,gt_image/snu16_jc_ctrl_146.tif,gt_coords/snu16_jc_ctrl_146.npy,465,465,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_147,SNU16,gt_image/snu16_jc_ctrl_147.tif,gt_coords/snu16_jc_ctrl_147.npy,268,273,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_148,SNU16,gt_image/snu16_jc_ctrl_148.tif,gt_coords/snu16_jc_ctrl_148.npy,531,538,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_149,SNU16,gt_image/snu16_jc_ctrl_149.tif,gt_coords/snu16_jc_ctrl_149.npy,343,344,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_15,SNU16,gt_image/snu16_jc_ctrl_15.tif,gt_coords/snu16_jc_ctrl_15.npy,471,472,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_150,SNU16,gt_image/snu16_jc_ctrl_150.tif,gt_coords/snu16_jc_ctrl_150.npy,299,301,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_19,SNU16,gt_image/snu16_jc_ctrl_19.tif,gt_coords/snu16_jc_ctrl_19.npy,341,341,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_20,SNU16,gt_image/snu16_jc_ctrl_20.tif,gt_coords/snu16_jc_ctrl_20.npy,990,995,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_21,SNU16,gt_image/snu16_jc_ctrl_21.tif,gt_coords/snu16_jc_ctrl_21.npy,362,364,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_22tif,SNU16,gt_image/snu16_jc_ctrl_22tif.tif,gt_coords/snu16_jc_ctrl_22tif.npy,494,496,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_23,SNU16,gt_image/snu16_jc_ctrl_23.tif,gt_coords/snu16_jc_ctrl_23.npy,223,232,9,gt_mask_cc_conn8_min3
snu16_jc_ctrl_24,SNU16,gt_image/snu16_jc_ctrl_24.tif,gt_coords/snu16_jc_ctrl_24.npy,251,254,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_25,SNU16,gt_image/snu16_jc_ctrl_25.tif,gt_coords/snu16_jc_ctrl_25.npy,341,342,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_26,SNU16,gt_image/snu16_jc_ctrl_26.tif,gt_coords/snu16_jc_ctrl_26.npy,170,170,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_27,SNU16,gt_image/snu16_jc_ctrl_27.tif,gt_coords/snu16_jc_ctrl_27.npy,471,506,35,gt_mask_cc_conn8_min3
snu16_jc_ctrl_28,SNU16,gt_image/snu16_jc_ctrl_28.tif,gt_coords/snu16_jc_ctrl_28.npy,573,578,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_29,SNU16,gt_image/snu16_jc_ctrl_29.tif,gt_coords/snu16_jc_ctrl_29.npy,501,514,13,gt_mask_cc_conn8_min3
snu16_jc_ctrl_3,SNU16,gt_image/snu16_jc_ctrl_3.tif,gt_coords/snu16_jc_ctrl_3.npy,512,520,8,gt_mask_cc_conn8_min3
snu16_jc_ctrl_30,SNU16,gt_image/snu16_jc_ctrl_30.tif,gt_coords/snu16_jc_ctrl_30.npy,214,217,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_31,SNU16,gt_image/snu16_jc_ctrl_31.tif,gt_coords/snu16_jc_ctrl_31.npy,264,271,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_32,SNU16,gt_image/snu16_jc_ctrl_32.tif,gt_coords/snu16_jc_ctrl_32.npy,265,266,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_33,SNU16,gt_image/snu16_jc_ctrl_33.tif,gt_coords/snu16_jc_ctrl_33.npy,247,247,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_34,SNU16,gt_image/snu16_jc_ctrl_34.tif,gt_coords/snu16_jc_ctrl_34.npy,169,171,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_35,SNU16,gt_image/snu16_jc_ctrl_35.tif,gt_coords/snu16_jc_ctrl_35.npy,324,330,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_36,SNU16,gt_image/snu16_jc_ctrl_36.tif,gt_coords/snu16_jc_ctrl_36.npy,808,814,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_37,SNU16,gt_image/snu16_jc_ctrl_37.tif,gt_coords/snu16_jc_ctrl_37.npy,320,325,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_38,SNU16,gt_image/snu16_jc_ctrl_38.tif,gt_coords/snu16_jc_ctrl_38.npy,178,180,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_39,SNU16,gt_image/snu16_jc_ctrl_39.tif,gt_coords/snu16_jc_ctrl_39.npy,271,273,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_40,SNU16,gt_image/snu16_jc_ctrl_40.tif,gt_coords/snu16_jc_ctrl_40.npy,270,271,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_41,SNU16,gt_image/snu16_jc_ctrl_41.tif,gt_coords/snu16_jc_ctrl_41.npy,803,811,8,gt_mask_cc_conn8_min3
snu16_jc_ctrl_42,SNU16,gt_image/snu16_jc_ctrl_42.tif,gt_coords/snu16_jc_ctrl_42.npy,90,95,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_43,SNU16,gt_image/snu16_jc_ctrl_43.tif,gt_coords/snu16_jc_ctrl_43.npy,105,105,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_44,SNU16,gt_image/snu16_jc_ctrl_44.tif,gt_coords/snu16_jc_ctrl_44.npy,441,441,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_45,SNU16,gt_image/snu16_jc_ctrl_45.tif,gt_coords/snu16_jc_ctrl_45.npy,125,126,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_46,SNU16,gt_image/snu16_jc_ctrl_46.tif,gt_coords/snu16_jc_ctrl_46.npy,309,319,10,gt_mask_cc_conn8_min3
snu16_jc_ctrl_47,SNU16,gt_image/snu16_jc_ctrl_47.tif,gt_coords/snu16_jc_ctrl_47.npy,392,399,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_48,SNU16,gt_image/snu16_jc_ctrl_48.tif,gt_coords/snu16_jc_ctrl_48.npy,321,334,13,gt_mask_cc_conn8_min3
snu16_jc_ctrl_50,SNU16,gt_image/snu16_jc_ctrl_50.tif,gt_coords/snu16_jc_ctrl_50.npy,158,164,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_51,SNU16,gt_image/snu16_jc_ctrl_51.tif,gt_coords/snu16_jc_ctrl_51.npy,402,407,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_52,SNU16,gt_image/snu16_jc_ctrl_52.tif,gt_coords/snu16_jc_ctrl_52.npy,207,217,10,gt_mask_cc_conn8_min3
snu16_jc_ctrl_53,SNU16,gt_image/snu16_jc_ctrl_53.tif,gt_coords/snu16_jc_ctrl_53.npy,637,645,8,gt_mask_cc_conn8_min3
snu16_jc_ctrl_54,SNU16,gt_image/snu16_jc_ctrl_54.tif,gt_coords/snu16_jc_ctrl_54.npy,151,154,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_55,SNU16,gt_image/snu16_jc_ctrl_55.tif,gt_coords/snu16_jc_ctrl_55.npy,241,241,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_56,SNU16,gt_image/snu16_jc_ctrl_56.tif,gt_coords/snu16_jc_ctrl_56.npy,256,262,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_57,SNU16,gt_image/snu16_jc_ctrl_57.tif,gt_coords/snu16_jc_ctrl_57.npy,222,225,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_58,SNU16,gt_image/snu16_jc_ctrl_58.tif,gt_coords/snu16_jc_ctrl_58.npy,624,631,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_59,SNU16,gt_image/snu16_jc_ctrl_59.tif,gt_coords/snu16_jc_ctrl_59.npy,297,299,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_6,SNU16,gt_image/snu16_jc_ctrl_6.tif,gt_coords/snu16_jc_ctrl_6.npy,335,342,7,gt_mask_cc_conn8_min3
snu16_jc_ctrl_60,SNU16,gt_image/snu16_jc_ctrl_60.tif,gt_coords/snu16_jc_ctrl_60.npy,97,101,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_61,SNU16,gt_image/snu16_jc_ctrl_61.tif,gt_coords/snu16_jc_ctrl_61.npy,144,148,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_62,SNU16,gt_image/snu16_jc_ctrl_62.tif,gt_coords/snu16_jc_ctrl_62.npy,386,387,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_63,SNU16,gt_image/snu16_jc_ctrl_63.tif,gt_coords/snu16_jc_ctrl_63.npy,190,191,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_64,SNU16,gt_image/snu16_jc_ctrl_64.tif,gt_coords/snu16_jc_ctrl_64.npy,95,95,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_65,SNU16,gt_image/snu16_jc_ctrl_65.tif,gt_coords/snu16_jc_ctrl_65.npy,413,417,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_66,SNU16,gt_image/snu16_jc_ctrl_66.tif,gt_coords/snu16_jc_ctrl_66.npy,308,310,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_67,SNU16,gt_image/snu16_jc_ctrl_67.tif,gt_coords/snu16_jc_ctrl_67.npy,267,271,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_68,SNU16,gt_image/snu16_jc_ctrl_68.tif,gt_coords/snu16_jc_ctrl_68.npy,674,680,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_69,SNU16,gt_image/snu16_jc_ctrl_69.tif,gt_coords/snu16_jc_ctrl_69.npy,325,325,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_70,SNU16,gt_image/snu16_jc_ctrl_70.tif,gt_coords/snu16_jc_ctrl_70.npy,238,238,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_71,SNU16,gt_image/snu16_jc_ctrl_71.tif,gt_coords/snu16_jc_ctrl_71.npy,705,713,8,gt_mask_cc_conn8_min3
snu16_jc_ctrl_72,SNU16,gt_image/snu16_jc_ctrl_72.tif,gt_coords/snu16_jc_ctrl_72.npy,166,166,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_73,SNU16,gt_image/snu16_jc_ctrl_73.tif,gt_coords/snu16_jc_ctrl_73.npy,260,265,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_74,SNU16,gt_image/snu16_jc_ctrl_74.tif,gt_coords/snu16_jc_ctrl_74.npy,222,222,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_75,SNU16,gt_image/snu16_jc_ctrl_75.tif,gt_coords/snu16_jc_ctrl_75.npy,189,197,8,gt_mask_cc_conn8_min3
snu16_jc_ctrl_76,SNU16,gt_image/snu16_jc_ctrl_76.tif,gt_coords/snu16_jc_ctrl_76.npy,148,152,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_77,SNU16,gt_image/snu16_jc_ctrl_77.tif,gt_coords/snu16_jc_ctrl_77.npy,705,727,22,gt_mask_cc_conn8_min3
snu16_jc_ctrl_78,SNU16,gt_image/snu16_jc_ctrl_78.tif,gt_coords/snu16_jc_ctrl_78.npy,144,148,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_79,SNU16,gt_image/snu16_jc_ctrl_79.tif,gt_coords/snu16_jc_ctrl_79.npy,289,292,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_8,SNU16,gt_image/snu16_jc_ctrl_8.tif,gt_coords/snu16_jc_ctrl_8.npy,232,234,2,gt_mask_cc_conn8_min3
snu16_jc_ctrl_80,SNU16,gt_image/snu16_jc_ctrl_80.tif,gt_coords/snu16_jc_ctrl_80.npy,333,336,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_81,SNU16,gt_image/snu16_jc_ctrl_81.tif,gt_coords/snu16_jc_ctrl_81.npy,76,79,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_82,SNU16,gt_image/snu16_jc_ctrl_82.tif,gt_coords/snu16_jc_ctrl_82.npy,423,428,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_83,SNU16,gt_image/snu16_jc_ctrl_83.tif,gt_coords/snu16_jc_ctrl_83.npy,140,140,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_84,SNU16,gt_image/snu16_jc_ctrl_84.tif,gt_coords/snu16_jc_ctrl_84.npy,212,221,9,gt_mask_cc_conn8_min3
snu16_jc_ctrl_85,SNU16,gt_image/snu16_jc_ctrl_85.tif,gt_coords/snu16_jc_ctrl_85.npy,276,277,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_86,SNU16,gt_image/snu16_jc_ctrl_86.tif,gt_coords/snu16_jc_ctrl_86.npy,227,227,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_87,SNU16,gt_image/snu16_jc_ctrl_87.tif,gt_coords/snu16_jc_ctrl_87.npy,241,241,0,gt_mask_cc_conn8_min3
snu16_jc_ctrl_88,SNU16,gt_image/snu16_jc_ctrl_88.tif,gt_coords/snu16_jc_ctrl_88.npy,308,313,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_89,SNU16,gt_image/snu16_jc_ctrl_89.tif,gt_coords/snu16_jc_ctrl_89.npy,303,313,10,gt_mask_cc_conn8_min3
snu16_jc_ctrl_9,SNU16,gt_image/snu16_jc_ctrl_9.tif,gt_coords/snu16_jc_ctrl_9.npy,161,180,19,gt_mask_cc_conn8_min3
snu16_jc_ctrl_90,SNU16,gt_image/snu16_jc_ctrl_90.tif,gt_coords/snu16_jc_ctrl_90.npy,289,290,1,gt_mask_cc_conn8_min3
snu16_jc_ctrl_91,SNU16,gt_image/snu16_jc_ctrl_91.tif,gt_coords/snu16_jc_ctrl_91.npy,422,425,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_92,SNU16,gt_image/snu16_jc_ctrl_92.tif,gt_coords/snu16_jc_ctrl_92.npy,382,386,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_93,SNU16,gt_image/snu16_jc_ctrl_93.tif,gt_coords/snu16_jc_ctrl_93.npy,268,277,9,gt_mask_cc_conn8_min3
snu16_jc_ctrl_94,SNU16,gt_image/snu16_jc_ctrl_94.tif,gt_coords/snu16_jc_ctrl_94.npy,348,353,5,gt_mask_cc_conn8_min3
snu16_jc_ctrl_95,SNU16,gt_image/snu16_jc_ctrl_95.tif,gt_coords/snu16_jc_ctrl_95.npy,664,667,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_96,SNU16,gt_image/snu16_jc_ctrl_96.tif,gt_coords/snu16_jc_ctrl_96.npy,504,507,3,gt_mask_cc_conn8_min3
snu16_jc_ctrl_97,SNU16,gt_image/snu16_jc_ctrl_97.tif,gt_coords/snu16_jc_ctrl_97.npy,208,214,6,gt_mask_cc_conn8_min3
snu16_jc_ctrl_98,SNU16,gt_image/snu16_jc_ctrl_98.tif,gt_coords/snu16_jc_ctrl_98.npy,459,463,4,gt_mask_cc_conn8_min3
snu16_jc_ctrl_99,SNU16,gt_image/snu16_jc_ctrl_99.tif,gt_coords/snu16_jc_ctrl_99.npy,289,291,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_1,SNU16,gt_image/snu16_jc_jq1_ic50_24h_1.tif,gt_coords/snu16_jc_jq1_ic50_24h_1.npy,121,123,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_10,SNU16,gt_image/snu16_jc_jq1_ic50_24h_10.tif,gt_coords/snu16_jc_jq1_ic50_24h_10.npy,228,228,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_100,SNU16,gt_image/snu16_jc_jq1_ic50_24h_100.tif,gt_coords/snu16_jc_jq1_ic50_24h_100.npy,97,99,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_101,SNU16,gt_image/snu16_jc_jq1_ic50_24h_101.tif,gt_coords/snu16_jc_jq1_ic50_24h_101.npy,293,293,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_102,SNU16,gt_image/snu16_jc_jq1_ic50_24h_102.tif,gt_coords/snu16_jc_jq1_ic50_24h_102.npy,177,177,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_103,SNU16,gt_image/snu16_jc_jq1_ic50_24h_103.tif,gt_coords/snu16_jc_jq1_ic50_24h_103.npy,349,349,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_104,SNU16,gt_image/snu16_jc_jq1_ic50_24h_104.tif,gt_coords/snu16_jc_jq1_ic50_24h_104.npy,481,481,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_105,SNU16,gt_image/snu16_jc_jq1_ic50_24h_105.tif,gt_coords/snu16_jc_jq1_ic50_24h_105.npy,559,560,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_106,SNU16,gt_image/snu16_jc_jq1_ic50_24h_106.tif,gt_coords/snu16_jc_jq1_ic50_24h_106.npy,48,49,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_108,SNU16,gt_image/snu16_jc_jq1_ic50_24h_108.tif,gt_coords/snu16_jc_jq1_ic50_24h_108.npy,147,147,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_109,SNU16,gt_image/snu16_jc_jq1_ic50_24h_109.tif,gt_coords/snu16_jc_jq1_ic50_24h_109.npy,261,261,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_11,SNU16,gt_image/snu16_jc_jq1_ic50_24h_11.tif,gt_coords/snu16_jc_jq1_ic50_24h_11.npy,397,407,10,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_110,SNU16,gt_image/snu16_jc_jq1_ic50_24h_110.tif,gt_coords/snu16_jc_jq1_ic50_24h_110.npy,315,318,3,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_111,SNU16,gt_image/snu16_jc_jq1_ic50_24h_111.tif,gt_coords/snu16_jc_jq1_ic50_24h_111.npy,274,274,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_112_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_112_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_112_a.npy,181,181,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_112_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_112_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_112_b.npy,575,671,96,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_114,SNU16,gt_image/snu16_jc_jq1_ic50_24h_114.tif,gt_coords/snu16_jc_jq1_ic50_24h_114.npy,211,211,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_115,SNU16,gt_image/snu16_jc_jq1_ic50_24h_115.tif,gt_coords/snu16_jc_jq1_ic50_24h_115.npy,230,231,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_116,SNU16,gt_image/snu16_jc_jq1_ic50_24h_116.tif,gt_coords/snu16_jc_jq1_ic50_24h_116.npy,562,564,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_117,SNU16,gt_image/snu16_jc_jq1_ic50_24h_117.tif,gt_coords/snu16_jc_jq1_ic50_24h_117.npy,118,118,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_118,SNU16,gt_image/snu16_jc_jq1_ic50_24h_118.tif,gt_coords/snu16_jc_jq1_ic50_24h_118.npy,221,223,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_119,SNU16,gt_image/snu16_jc_jq1_ic50_24h_119.tif,gt_coords/snu16_jc_jq1_ic50_24h_119.npy,309,309,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_12,SNU16,gt_image/snu16_jc_jq1_ic50_24h_12.tif,gt_coords/snu16_jc_jq1_ic50_24h_12.npy,354,361,7,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_120,SNU16,gt_image/snu16_jc_jq1_ic50_24h_120.tif,gt_coords/snu16_jc_jq1_ic50_24h_120.npy,193,193,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_123,SNU16,gt_image/snu16_jc_jq1_ic50_24h_123.tif,gt_coords/snu16_jc_jq1_ic50_24h_123.npy,452,452,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_124,SNU16,gt_image/snu16_jc_jq1_ic50_24h_124.tif,gt_coords/snu16_jc_jq1_ic50_24h_124.npy,450,451,1,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_125,SNU16,gt_image/snu16_jc_jq1_ic50_24h_125.tif,gt_coords/snu16_jc_jq1_ic50_24h_125.npy,400,400,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_127,SNU16,gt_image/snu16_jc_jq1_ic50_24h_127.tif,gt_coords/snu16_jc_jq1_ic50_24h_127.npy,105,105,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_128,SNU16,gt_image/snu16_jc_jq1_ic50_24h_128.tif,gt_coords/snu16_jc_jq1_ic50_24h_128.npy,77,77,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_129,SNU16,gt_image/snu16_jc_jq1_ic50_24h_129.tif,gt_coords/snu16_jc_jq1_ic50_24h_129.npy,155,155,0,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_13,SNU16,gt_image/snu16_jc_jq1_ic50_24h_13.tif,gt_coords/snu16_jc_jq1_ic50_24h_13.npy,256,258,2,gt_mask_cc_conn8_min3
snu16_jc_jq1_ic50_24h_130,SNU16,gt_image/snu16_jc_jq1_ic50_24h_130.tif,gt_coords/snu16_jc_jq1_ic50_24h_130.npy,250,250,0,gt_mask_cc_conn8_min3
