unique_id,cell_line,gt_mask_relpath,coord_file_relpath
snu16_jc_jq1_ic50_24h_44,SNU16,gt_image/snu16_jc_jq1_ic50_24h_44.tif,gt_coords/snu16_jc_jq1_ic50_24h_44.npy
snu16_jc_jq1_ic50_24h_45,SNU16,gt_image/snu16_jc_jq1_ic50_24h_45.tif,gt_coords/snu16_jc_jq1_ic50_24h_45.npy
snu16_jc_jq1_ic50_24h_46,SNU16,gt_image/snu16_jc_jq1_ic50_24h_46.tif,gt_coords/snu16_jc_jq1_ic50_24h_46.npy
snu16_jc_jq1_ic50_24h_47,SNU16,gt_image/snu16_jc_jq1_ic50_24h_47.tif,gt_coords/snu16_jc_jq1_ic50_24h_47.npy
snu16_jc_jq1_ic50_24h_48,SNU16,gt_image/snu16_jc_jq1_ic50_24h_48.tif,gt_coords/snu16_jc_jq1_ic50_24h_48.npy
snu16_jc_jq1_ic50_24h_49,SNU16,gt_image/snu16_jc_jq1_ic50_24h_49.tif,gt_coords/snu16_jc_jq1_ic50_24h_49.npy
snu16_jc_jq1_ic50_24h_5,SNU16,gt_image/snu16_jc_jq1_ic50_24h_5.tif,gt_coords/snu16_jc_jq1_ic50_24h_5.npy
snu16_jc_jq1_ic50_24h_50,SNU16,gt_image/snu16_jc_jq1_ic50_24h_50.tif,gt_coords/snu16_jc_jq1_ic50_24h_50.npy
snu16_jc_jq1_ic50_24h_51,SNU16,gt_image/snu16_jc_jq1_ic50_24h_51.tif,gt_coords/snu16_jc_jq1_ic50_24h_51.npy
snu16_jc_jq1_ic50_24h_52,SNU16,gt_image/snu16_jc_jq1_ic50_24h_52.tif,gt_coords/snu16_jc_jq1_ic50_24h_52.npy
snu16_jc_jq1_ic50_24h_53,SNU16,gt_image/snu16_jc_jq1_ic50_24h_53.tif,gt_coords/snu16_jc_jq1_ic50_24h_53.npy
snu16_jc_jq1_ic50_24h_54,SNU16,gt_image/snu16_jc_jq1_ic50_24h_54.tif,gt_coords/snu16_jc_jq1_ic50_24h_54.npy
snu16_jc_jq1_ic50_24h_55,SNU16,gt_image/snu16_jc_jq1_ic50_24h_55.tif,gt_coords/snu16_jc_jq1_ic50_24h_55.npy
snu16_jc_jq1_ic50_24h_56,SNU16,gt_image/snu16_jc_jq1_ic50_24h_56.tif,gt_coords/snu16_jc_jq1_ic50_24h_56.npy
snu16_jc_jq1_ic50_24h_57,SNU16,gt_image/snu16_jc_jq1_ic50_24h_57.tif,gt_coords/snu16_jc_jq1_ic50_24h_57.npy
snu16_jc_jq1_ic50_24h_58,SNU16,gt_image/snu16_jc_jq1_ic50_24h_58.tif,gt_coords/snu16_jc_jq1_ic50_24h_58.npy
snu16_jc_jq1_ic50_24h_59,SNU16,gt_image/snu16_jc_jq1_ic50_24h_59.tif,gt_coords/snu16_jc_jq1_ic50_24h_59.npy
snu16_jc_jq1_ic50_24h_6,SNU16,gt_image/snu16_jc_jq1_ic50_24h_6.tif,gt_coords/snu16_jc_jq1_ic50_24h_6.npy
snu16_jc_jq1_ic50_24h_60,SNU16,gt_image/snu16_jc_jq1_ic50_24h_60.tif,gt_coords/snu16_jc_jq1_ic50_24h_60.npy
snu16_jc_jq1_ic50_24h_61_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_61_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_61_a.npy
snu16_jc_jq1_ic50_24h_61_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_61_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_61_b.npy
snu16_jc_jq1_ic50_24h_62,SNU16,gt_image/snu16_jc_jq1_ic50_24h_62.tif,gt_coords/snu16_jc_jq1_ic50_24h_62.npy
snu16_jc_jq1_ic50_24h_63,SNU16,gt_image/snu16_jc_jq1_ic50_24h_63.tif,gt_coords/snu16_jc_jq1_ic50_24h_63.npy
snu16_jc_jq1_ic50_24h_64,SNU16,gt_image/snu16_jc_jq1_ic50_24h_64.tif,gt_coords/snu16_jc_jq1_ic50_24h_64.npy
snu16_jc_jq1_ic50_24h_65,SNU16,gt_image/snu16_jc_jq1_ic50_24h_65.tif,gt_coords/snu16_jc_jq1_ic50_24h_65.npy
snu16_jc_jq1_ic50_24h_65_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_65_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_65_b.npy
snu16_jc_jq1_ic50_24h_66,SNU16,gt_image/snu16_jc_jq1_ic50_24h_66.tif,gt_coords/snu16_jc_jq1_ic50_24h_66.npy
snu16_jc_jq1_ic50_24h_67,SNU16,gt_image/snu16_jc_jq1_ic50_24h_67.tif,gt_coords/snu16_jc_jq1_ic50_24h_67.npy
snu16_jc_jq1_ic50_24h_68,SNU16,gt_image/snu16_jc_jq1_ic50_24h_68.tif,gt_coords/snu16_jc_jq1_ic50_24h_68.npy
snu16_jc_jq1_ic50_24h_69,SNU16,gt_image/snu16_jc_jq1_ic50_24h_69.tif,gt_coords/snu16_jc_jq1_ic50_24h_69.npy
snu16_jc_jq1_ic50_24h_7,SNU16,gt_image/snu16_jc_jq1_ic50_24h_7.tif,gt_coords/snu16_jc_jq1_ic50_24h_7.npy
snu16_jc_jq1_ic50_24h_70,SNU16,gt_image/snu16_jc_jq1_ic50_24h_70.tif,gt_coords/snu16_jc_jq1_ic50_24h_70.npy
snu16_jc_jq1_ic50_24h_71,SNU16,gt_image/snu16_jc_jq1_ic50_24h_71.tif,gt_coords/snu16_jc_jq1_ic50_24h_71.npy
snu16_jc_jq1_ic50_24h_72,SNU16,gt_image/snu16_jc_jq1_ic50_24h_72.tif,gt_coords/snu16_jc_jq1_ic50_24h_72.npy
snu16_jc_jq1_ic50_24h_73,SNU16,gt_image/snu16_jc_jq1_ic50_24h_73.tif,gt_coords/snu16_jc_jq1_ic50_24h_73.npy
snu16_jc_jq1_ic50_24h_74,SNU16,gt_image/snu16_jc_jq1_ic50_24h_74.tif,gt_coords/snu16_jc_jq1_ic50_24h_74.npy
snu16_jc_jq1_ic50_24h_75,SNU16,gt_image/snu16_jc_jq1_ic50_24h_75.tif,gt_coords/snu16_jc_jq1_ic50_24h_75.npy
snu16_jc_jq1_ic50_24h_76,SNU16,gt_image/snu16_jc_jq1_ic50_24h_76.tif,gt_coords/snu16_jc_jq1_ic50_24h_76.npy
snu16_jc_jq1_ic50_24h_77,SNU16,gt_image/snu16_jc_jq1_ic50_24h_77.tif,gt_coords/snu16_jc_jq1_ic50_24h_77.npy
snu16_jc_jq1_ic50_24h_78,SNU16,gt_image/snu16_jc_jq1_ic50_24h_78.tif,gt_coords/snu16_jc_jq1_ic50_24h_78.npy
snu16_jc_jq1_ic50_24h_79,SNU16,gt_image/snu16_jc_jq1_ic50_24h_79.tif,gt_coords/snu16_jc_jq1_ic50_24h_79.npy
snu16_jc_jq1_ic50_24h_8,SNU16,gt_image/snu16_jc_jq1_ic50_24h_8.tif,gt_coords/snu16_jc_jq1_ic50_24h_8.npy
snu16_jc_jq1_ic50_24h_80,SNU16,gt_image/snu16_jc_jq1_ic50_24h_80.tif,gt_coords/snu16_jc_jq1_ic50_24h_80.npy
snu16_jc_jq1_ic50_24h_81,SNU16,gt_image/snu16_jc_jq1_ic50_24h_81.tif,gt_coords/snu16_jc_jq1_ic50_24h_81.npy
snu16_jc_jq1_ic50_24h_83,SNU16,gt_image/snu16_jc_jq1_ic50_24h_83.tif,gt_coords/snu16_jc_jq1_ic50_24h_83.npy
snu16_jc_jq1_ic50_24h_84,SNU16,gt_image/snu16_jc_jq1_ic50_24h_84.tif,gt_coords/snu16_jc_jq1_ic50_24h_84.npy
snu16_jc_jq1_ic50_24h_85,SNU16,gt_image/snu16_jc_jq1_ic50_24h_85.tif,gt_coords/snu16_jc_jq1_ic50_24h_85.npy
snu16_jc_jq1_ic50_24h_86_a,SNU16,gt_image/snu16_jc_jq1_ic50_24h_86_a.tif,gt_coords/snu16_jc_jq1_ic50_24h_86_a.npy
snu16_jc_jq1_ic50_24h_86_b,SNU16,gt_image/snu16_jc_jq1_ic50_24h_86_b.tif,gt_coords/snu16_jc_jq1_ic50_24h_86_b.npy
snu16_jc_jq1_ic50_24h_87,SNU16,gt_image/snu16_jc_jq1_ic50_24h_87.tif,gt_coords/snu16_jc_jq1_ic50_24h_87.npy
snu16_jc_jq1_ic50_24h_88,SNU16,gt_image/snu16_jc_jq1_ic50_24h_88.tif,gt_coords/snu16_jc_jq1_ic50_24h_88.npy
snu16_jc_jq1_ic50_24h_89,SNU16,gt_image/snu16_jc_jq1_ic50_24h_89.tif,gt_coords/snu16_jc_jq1_ic50_24h_89.npy
snu16_jc_jq1_ic50_24h_9,SNU16,gt_image/snu16_jc_jq1_ic50_24h_9.tif,gt_coords/snu16_jc_jq1_ic50_24h_9.npy
snu16_jc_jq1_ic50_24h_90,SNU16,gt_image/snu16_jc_jq1_ic50_24h_90.tif,gt_coords/snu16_jc_jq1_ic50_24h_90.npy
snu16_jc_jq1_ic50_24h_91,SNU16,gt_image/snu16_jc_jq1_ic50_24h_91.tif,gt_coords/snu16_jc_jq1_ic50_24h_91.npy
snu16_jc_jq1_ic50_24h_92,SNU16,gt_image/snu16_jc_jq1_ic50_24h_92.tif,gt_coords/snu16_jc_jq1_ic50_24h_92.npy
snu16_jc_jq1_ic50_24h_93,SNU16,gt_image/snu16_jc_jq1_ic50_24h_93.tif,gt_coords/snu16_jc_jq1_ic50_24h_93.npy
snu16_jc_jq1_ic50_24h_94,SNU16,gt_image/snu16_jc_jq1_ic50_24h_94.tif,gt_coords/snu16_jc_jq1_ic50_24h_94.npy
snu16_jc_jq1_ic50_24h_95,SNU16,gt_image/snu16_jc_jq1_ic50_24h_95.tif,gt_coords/snu16_jc_jq1_ic50_24h_95.npy
snu16_jc_jq1_ic50_24h_96,SNU16,gt_image/snu16_jc_jq1_ic50_24h_96.tif,gt_coords/snu16_jc_jq1_ic50_24h_96.npy
snu16_jc_jq1_ic50_24h_97,SNU16,gt_image/snu16_jc_jq1_ic50_24h_97.tif,gt_coords/snu16_jc_jq1_ic50_24h_97.npy
snu16_jc_jq1_ic50_24h_98,SNU16,gt_image/snu16_jc_jq1_ic50_24h_98.tif,gt_coords/snu16_jc_jq1_ic50_24h_98.npy
snu16_jc_jq1_ic50_24h_99,SNU16,gt_image/snu16_jc_jq1_ic50_24h_99.tif,gt_coords/snu16_jc_jq1_ic50_24h_99.npy
sum159pt_dc_ctrl_1,SUM159PT,gt_image/sum159pt_dc_ctrl_1.tif,gt_coords/sum159pt_dc_ctrl_1.npy
sum159pt_dc_ctrl_10,SUM159PT,gt_image/sum159pt_dc_ctrl_10.tif,gt_coords/sum159pt_dc_ctrl_10.npy
sum159pt_dc_ctrl_100_ab,SUM159PT,gt_image/sum159pt_dc_ctrl_100_ab.tif,gt_coords/sum159pt_dc_ctrl_100_ab.npy
sum159pt_dc_ctrl_101,SUM159PT,gt_image/sum159pt_dc_ctrl_101.tif,gt_coords/sum159pt_dc_ctrl_101.npy
sum159pt_dc_ctrl_102,SUM159PT,gt_image/sum159pt_dc_ctrl_102.tif,gt_coords/sum159pt_dc_ctrl_102.npy
sum159pt_dc_ctrl_103,SUM159PT,gt_image/sum159pt_dc_ctrl_103.tif,gt_coords/sum159pt_dc_ctrl_103.npy
sum159pt_dc_ctrl_104,SUM159PT,gt_image/sum159pt_dc_ctrl_104.tif,gt_coords/sum159pt_dc_ctrl_104.npy
sum159pt_dc_ctrl_105,SUM159PT,gt_image/sum159pt_dc_ctrl_105.tif,gt_coords/sum159pt_dc_ctrl_105.npy
sum159pt_dc_ctrl_106,SUM159PT,gt_image/sum159pt_dc_ctrl_106.tif,gt_coords/sum159pt_dc_ctrl_106.npy
sum159pt_dc_ctrl_107,SUM159PT,gt_image/sum159pt_dc_ctrl_107.tif,gt_coords/sum159pt_dc_ctrl_107.npy
sum159pt_dc_ctrl_108,SUM159PT,gt_image/sum159pt_dc_ctrl_108.tif,gt_coords/sum159pt_dc_ctrl_108.npy
sum159pt_dc_ctrl_109,SUM159PT,gt_image/sum159pt_dc_ctrl_109.tif,gt_coords/sum159pt_dc_ctrl_109.npy
sum159pt_dc_ctrl_11,SUM159PT,gt_image/sum159pt_dc_ctrl_11.tif,gt_coords/sum159pt_dc_ctrl_11.npy
sum159pt_dc_ctrl_110,SUM159PT,gt_image/sum159pt_dc_ctrl_110.tif,gt_coords/sum159pt_dc_ctrl_110.npy
sum159pt_dc_ctrl_111,SUM159PT,gt_image/sum159pt_dc_ctrl_111.tif,gt_coords/sum159pt_dc_ctrl_111.npy
sum159pt_dc_ctrl_112,SUM159PT,gt_image/sum159pt_dc_ctrl_112.tif,gt_coords/sum159pt_dc_ctrl_112.npy
sum159pt_dc_ctrl_113,SUM159PT,gt_image/sum159pt_dc_ctrl_113.tif,gt_coords/sum159pt_dc_ctrl_113.npy
sum159pt_dc_ctrl_114,SUM159PT,gt_image/sum159pt_dc_ctrl_114.tif,gt_coords/sum159pt_dc_ctrl_114.npy
sum159pt_dc_ctrl_115,SUM159PT,gt_image/sum159pt_dc_ctrl_115.tif,gt_coords/sum159pt_dc_ctrl_115.npy
sum159pt_dc_ctrl_116,SUM159PT,gt_image/sum159pt_dc_ctrl_116.tif,gt_coords/sum159pt_dc_ctrl_116.npy
sum159pt_dc_ctrl_117,SUM159PT,gt_image/sum159pt_dc_ctrl_117.tif,gt_coords/sum159pt_dc_ctrl_117.npy
sum159pt_dc_ctrl_118,SUM159PT,gt_image/sum159pt_dc_ctrl_118.tif,gt_coords/sum159pt_dc_ctrl_118.npy
sum159pt_dc_ctrl_119,SUM159PT,gt_image/sum159pt_dc_ctrl_119.tif,gt_coords/sum159pt_dc_ctrl_119.npy
sum159pt_dc_ctrl_12,SUM159PT,gt_image/sum159pt_dc_ctrl_12.tif,gt_coords/sum159pt_dc_ctrl_12.npy
sum159pt_dc_ctrl_120,SUM159PT,gt_image/sum159pt_dc_ctrl_120.tif,gt_coords/sum159pt_dc_ctrl_120.npy
sum159pt_dc_ctrl_13,SUM159PT,gt_image/sum159pt_dc_ctrl_13.tif,gt_coords/sum159pt_dc_ctrl_13.npy
sum159pt_dc_ctrl_14,SUM159PT,gt_image/sum159pt_dc_ctrl_14.tif,gt_coords/sum159pt_dc_ctrl_14.npy
sum159pt_dc_ctrl_15,SUM159PT,gt_image/sum159pt_dc_ctrl_15.tif,gt_coords/sum159pt_dc_ctrl_15.npy
sum159pt_dc_ctrl_16,SUM159PT,gt_image/sum159pt_dc_ctrl_16.tif,gt_coords/sum159pt_dc_ctrl_16.npy
sum159pt_dc_ctrl_17,SUM159PT,gt_image/sum159pt_dc_ctrl_17.tif,gt_coords/sum159pt_dc_ctrl_17.npy
sum159pt_dc_ctrl_18,SUM159PT,gt_image/sum159pt_dc_ctrl_18.tif,gt_coords/sum159pt_dc_ctrl_18.npy
sum159pt_dc_ctrl_19,SUM159PT,gt_image/sum159pt_dc_ctrl_19.tif,gt_coords/sum159pt_dc_ctrl_19.npy
sum159pt_dc_ctrl_2,SUM159PT,gt_image/sum159pt_dc_ctrl_2.tif,gt_coords/sum159pt_dc_ctrl_2.npy
sum159pt_dc_ctrl_20,SUM159PT,gt_image/sum159pt_dc_ctrl_20.tif,gt_coords/sum159pt_dc_ctrl_20.npy
sum159pt_dc_ctrl_21,SUM159PT,gt_image/sum159pt_dc_ctrl_21.tif,gt_coords/sum159pt_dc_ctrl_21.npy
sum159pt_dc_ctrl_22,SUM159PT,gt_image/sum159pt_dc_ctrl_22.tif,gt_coords/sum159pt_dc_ctrl_22.npy
sum159pt_dc_ctrl_23,SUM159PT,gt_image/sum159pt_dc_ctrl_23.tif,gt_coords/sum159pt_dc_ctrl_23.npy
sum159pt_dc_ctrl_24,SUM159PT,gt_image/sum159pt_dc_ctrl_24.tif,gt_coords/sum159pt_dc_ctrl_24.npy
sum159pt_dc_ctrl_25,SUM159PT,gt_image/sum159pt_dc_ctrl_25.tif,gt_coords/sum159pt_dc_ctrl_25.npy
sum159pt_dc_ctrl_26,SUM159PT,gt_image/sum159pt_dc_ctrl_26.tif,gt_coords/sum159pt_dc_ctrl_26.npy
sum159pt_dc_ctrl_27,SUM159PT,gt_image/sum159pt_dc_ctrl_27.tif,gt_coords/sum159pt_dc_ctrl_27.npy
sum159pt_dc_ctrl_28_ab,SUM159PT,gt_image/sum159pt_dc_ctrl_28_ab.tif,gt_coords/sum159pt_dc_ctrl_28_ab.npy
sum159pt_dc_ctrl_29,SUM159PT,gt_image/sum159pt_dc_ctrl_29.tif,gt_coords/sum159pt_dc_ctrl_29.npy
sum159pt_dc_ctrl_30,SUM159PT,gt_image/sum159pt_dc_ctrl_30.tif,gt_coords/sum159pt_dc_ctrl_30.npy
sum159pt_dc_ctrl_31,SUM159PT,gt_image/sum159pt_dc_ctrl_31.tif,gt_coords/sum159pt_dc_ctrl_31.npy
sum159pt_dc_ctrl_32,SUM159PT,gt_image/sum159pt_dc_ctrl_32.tif,gt_coords/sum159pt_dc_ctrl_32.npy
sum159pt_dc_ctrl_33,SUM159PT,gt_image/sum159pt_dc_ctrl_33.tif,gt_coords/sum159pt_dc_ctrl_33.npy
sum159pt_dc_ctrl_35,SUM159PT,gt_image/sum159pt_dc_ctrl_35.tif,gt_coords/sum159pt_dc_ctrl_35.npy
sum159pt_dc_ctrl_36,SUM159PT,gt_image/sum159pt_dc_ctrl_36.tif,gt_coords/sum159pt_dc_ctrl_36.npy
sum159pt_dc_ctrl_37,SUM159PT,gt_image/sum159pt_dc_ctrl_37.tif,gt_coords/sum159pt_dc_ctrl_37.npy
sum159pt_dc_ctrl_38,SUM159PT,gt_image/sum159pt_dc_ctrl_38.tif,gt_coords/sum159pt_dc_ctrl_38.npy
sum159pt_dc_ctrl_39,SUM159PT,gt_image/sum159pt_dc_ctrl_39.tif,gt_coords/sum159pt_dc_ctrl_39.npy
sum159pt_dc_ctrl_4,SUM159PT,gt_image/sum159pt_dc_ctrl_4.tif,gt_coords/sum159pt_dc_ctrl_4.npy
sum159pt_dc_ctrl_40,SUM159PT,gt_image/sum159pt_dc_ctrl_40.tif,gt_coords/sum159pt_dc_ctrl_40.npy
sum159pt_dc_ctrl_41,SUM159PT,gt_image/sum159pt_dc_ctrl_41.tif,gt_coords/sum159pt_dc_ctrl_41.npy
sum159pt_dc_ctrl_42,SUM159PT,gt_image/sum159pt_dc_ctrl_42.tif,gt_coords/sum159pt_dc_ctrl_42.npy
sum159pt_dc_ctrl_43,SUM159PT,gt_image/sum159pt_dc_ctrl_43.tif,gt_coords/sum159pt_dc_ctrl_43.npy
sum159pt_dc_ctrl_44,SUM159PT,gt_image/sum159pt_dc_ctrl_44.tif,gt_coords/sum159pt_dc_ctrl_44.npy
sum159pt_dc_ctrl_45,SUM159PT,gt_image/sum159pt_dc_ctrl_45.tif,gt_coords/sum159pt_dc_ctrl_45.npy
sum159pt_dc_ctrl_46,SUM159PT,gt_image/sum159pt_dc_ctrl_46.tif,gt_coords/sum159pt_dc_ctrl_46.npy
sum159pt_dc_ctrl_47,SUM159PT,gt_image/sum159pt_dc_ctrl_47.tif,gt_coords/sum159pt_dc_ctrl_47.npy
sum159pt_dc_ctrl_48,SUM159PT,gt_image/sum159pt_dc_ctrl_48.tif,gt_coords/sum159pt_dc_ctrl_48.npy
sum159pt_dc_ctrl_49,SUM159PT,gt_image/sum159pt_dc_ctrl_49.tif,gt_coords/sum159pt_dc_ctrl_49.npy
sum159pt_dc_ctrl_5,SUM159PT,gt_image/sum159pt_dc_ctrl_5.tif,gt_coords/sum159pt_dc_ctrl_5.npy
sum159pt_dc_ctrl_50,SUM159PT,gt_image/sum159pt_dc_ctrl_50.tif,gt_coords/sum159pt_dc_ctrl_50.npy
sum159pt_dc_ctrl_51,SUM159PT,gt_image/sum159pt_dc_ctrl_51.tif,gt_coords/sum159pt_dc_ctrl_51.npy
sum159pt_dc_ctrl_52_ab,SUM159PT,gt_image/sum159pt_dc_ctrl_52_ab.tif,gt_coords/sum159pt_dc_ctrl_52_ab.npy
sum159pt_dc_ctrl_53,SUM159PT,gt_image/sum159pt_dc_ctrl_53.tif,gt_coords/sum159pt_dc_ctrl_53.npy
sum159pt_dc_ctrl_54,SUM159PT,gt_image/sum159pt_dc_ctrl_54.tif,gt_coords/sum159pt_dc_ctrl_54.npy
sum159pt_dc_ctrl_55,SUM159PT,gt_image/sum159pt_dc_ctrl_55.tif,gt_coords/sum159pt_dc_ctrl_55.npy
sum159pt_dc_ctrl_56,SUM159PT,gt_image/sum159pt_dc_ctrl_56.tif,gt_coords/sum159pt_dc_ctrl_56.npy
sum159pt_dc_ctrl_58,SUM159PT,gt_image/sum159pt_dc_ctrl_58.tif,gt_coords/sum159pt_dc_ctrl_58.npy
sum159pt_dc_ctrl_59_ab,SUM159PT,gt_image/sum159pt_dc_ctrl_59_ab.tif,gt_coords/sum159pt_dc_ctrl_59_ab.npy
sum159pt_dc_ctrl_6,SUM159PT,gt_image/sum159pt_dc_ctrl_6.tif,gt_coords/sum159pt_dc_ctrl_6.npy
sum159pt_dc_ctrl_60,SUM159PT,gt_image/sum159pt_dc_ctrl_60.tif,gt_coords/sum159pt_dc_ctrl_60.npy
sum159pt_dc_ctrl_61,SUM159PT,gt_image/sum159pt_dc_ctrl_61.tif,gt_coords/sum159pt_dc_ctrl_61.npy
sum159pt_dc_ctrl_62,SUM159PT,gt_image/sum159pt_dc_ctrl_62.tif,gt_coords/sum159pt_dc_ctrl_62.npy
sum159pt_dc_ctrl_63,SUM159PT,gt_image/sum159pt_dc_ctrl_63.tif,gt_coords/sum159pt_dc_ctrl_63.npy
sum159pt_dc_ctrl_64,SUM159PT,gt_image/sum159pt_dc_ctrl_64.tif,gt_coords/sum159pt_dc_ctrl_64.npy
sum159pt_dc_ctrl_65,SUM159PT,gt_image/sum159pt_dc_ctrl_65.tif,gt_coords/sum159pt_dc_ctrl_65.npy
sum159pt_dc_ctrl_66,SUM159PT,gt_image/sum159pt_dc_ctrl_66.tif,gt_coords/sum159pt_dc_ctrl_66.npy
sum159pt_dc_ctrl_67,SUM159PT,gt_image/sum159pt_dc_ctrl_67.tif,gt_coords/sum159pt_dc_ctrl_67.npy
sum159pt_dc_ctrl_68,SUM159PT,gt_image/sum159pt_dc_ctrl_68.tif,gt_coords/sum159pt_dc_ctrl_68.npy
sum159pt_dc_ctrl_69,SUM159PT,gt_image/sum159pt_dc_ctrl_69.tif,gt_coords/sum159pt_dc_ctrl_69.npy
sum159pt_dc_ctrl_7,SUM159PT,gt_image/sum159pt_dc_ctrl_7.tif,gt_coords/sum159pt_dc_ctrl_7.npy
sum159pt_dc_ctrl_70,SUM159PT,gt_image/sum159pt_dc_ctrl_70.tif,gt_coords/sum159pt_dc_ctrl_70.npy
sum159pt_dc_ctrl_71,SUM159PT,gt_image/sum159pt_dc_ctrl_71.tif,gt_coords/sum159pt_dc_ctrl_71.npy
sum159pt_dc_ctrl_72,SUM159PT,gt_image/sum159pt_dc_ctrl_72.tif,gt_coords/sum159pt_dc_ctrl_72.npy
sum159pt_dc_ctrl_73,SUM159PT,gt_image/sum159pt_dc_ctrl_73.tif,gt_coords/sum159pt_dc_ctrl_73.npy
sum159pt_dc_ctrl_75,SUM159PT,gt_image/sum159pt_dc_ctrl_75.tif,gt_coords/sum159pt_dc_ctrl_75.npy
sum159pt_dc_ctrl_76,SUM159PT,gt_image/sum159pt_dc_ctrl_76.tif,gt_coords/sum159pt_dc_ctrl_76.npy
sum159pt_dc_ctrl_77,SUM159PT,gt_image/sum159pt_dc_ctrl_77.tif,gt_coords/sum159pt_dc_ctrl_77.npy
sum159pt_dc_ctrl_78,SUM159PT,gt_image/sum159pt_dc_ctrl_78.tif,gt_coords/sum159pt_dc_ctrl_78.npy
sum159pt_dc_ctrl_79,SUM159PT,gt_image/sum159pt_dc_ctrl_79.tif,gt_coords/sum159pt_dc_ctrl_79.npy
sum159pt_dc_ctrl_8,SUM159PT,gt_image/sum159pt_dc_ctrl_8.tif,gt_coords/sum159pt_dc_ctrl_8.npy
sum159pt_dc_ctrl_80,SUM159PT,gt_image/sum159pt_dc_ctrl_80.tif,gt_coords/sum159pt_dc_ctrl_80.npy
sum159pt_dc_ctrl_81,SUM159PT,gt_image/sum159pt_dc_ctrl_81.tif,gt_coords/sum159pt_dc_ctrl_81.npy
sum159pt_dc_ctrl_82,SUM159PT,gt_image/sum159pt_dc_ctrl_82.tif,gt_coords/sum159pt_dc_ctrl_82.npy
sum159pt_dc_ctrl_83,SUM159PT,gt_image/sum159pt_dc_ctrl_83.tif,gt_coords/sum159pt_dc_ctrl_83.npy
sum159pt_dc_ctrl_84,SUM159PT,gt_image/sum159pt_dc_ctrl_84.tif,gt_coords/sum159pt_dc_ctrl_84.npy
sum159pt_dc_ctrl_85,SUM159PT,gt_image/sum159pt_dc_ctrl_85.tif,gt_coords/sum159pt_dc_ctrl_85.npy
sum159pt_dc_ctrl_86,SUM159PT,gt_image/sum159pt_dc_ctrl_86.tif,gt_coords/sum159pt_dc_ctrl_86.npy
sum159pt_dc_ctrl_87,SUM159PT,gt_image/sum159pt_dc_ctrl_87.tif,gt_coords/sum159pt_dc_ctrl_87.npy
sum159pt_dc_ctrl_88,SUM159PT,gt_image/sum159pt_dc_ctrl_88.tif,gt_coords/sum159pt_dc_ctrl_88.npy
sum159pt_dc_ctrl_89,SUM159PT,gt_image/sum159pt_dc_ctrl_89.tif,gt_coords/sum159pt_dc_ctrl_89.npy
sum159pt_dc_ctrl_9,SUM159PT,gt_image/sum159pt_dc_ctrl_9.tif,gt_coords/sum159pt_dc_ctrl_9.npy
sum159pt_dc_ctrl_90,SUM159PT,gt_image/sum159pt_dc_ctrl_90.tif,gt_coords/sum159pt_dc_ctrl_90.npy
sum159pt_dc_ctrl_91,SUM159PT,gt_image/sum159pt_dc_ctrl_91.tif,gt_coords/sum159pt_dc_ctrl_91.npy
sum159pt_dc_ctrl_92,SUM159PT,gt_image/sum159pt_dc_ctrl_92.tif,gt_coords/sum159pt_dc_ctrl_92.npy
sum159pt_dc_ctrl_93,SUM159PT,gt_image/sum159pt_dc_ctrl_93.tif,gt_coords/sum159pt_dc_ctrl_93.npy
sum159pt_dc_ctrl_94,SUM159PT,gt_image/sum159pt_dc_ctrl_94.tif,gt_coords/sum159pt_dc_ctrl_94.npy
sum159pt_dc_ctrl_95,SUM159PT,gt_image/sum159pt_dc_ctrl_95.tif,gt_coords/sum159pt_dc_ctrl_95.npy
sum159pt_dc_ctrl_96,SUM159PT,gt_image/sum159pt_dc_ctrl_96.tif,gt_coords/sum159pt_dc_ctrl_96.npy
sum159pt_dc_ctrl_97,SUM159PT,gt_image/sum159pt_dc_ctrl_97.tif,gt_coords/sum159pt_dc_ctrl_97.npy
sum159pt_dc_ctrl_98,SUM159PT,gt_image/sum159pt_dc_ctrl_98.tif,gt_coords/sum159pt_dc_ctrl_98.npy
sum159pt_dc_ctrl_99,SUM159PT,gt_image/sum159pt_dc_ctrl_99.tif,gt_coords/sum159pt_dc_ctrl_99.npy
sum159pt_dc_ctrl_p13_2_1,SUM159PT,gt_image/sum159pt_dc_ctrl_p13_2_1.tif,gt_coords/sum159pt_dc_ctrl_p13_2_1.npy
sum159pt_dc_dmso_72hr_1,SUM159PT,gt_image/sum159pt_dc_dmso_72hr_1.tif,gt_coords/sum159pt_dc_dmso_72hr_1.npy
sum159pt_dc_dmso_72hr_10,SUM159PT,gt_image/sum159pt_dc_dmso_72hr_10.tif,gt_coords/sum159pt_dc_dmso_72hr_10.npy
sum159pt_dc_dmso_72hr_100,SUM159PT,gt_image/sum159pt_dc_dmso_72hr_100.tif,gt_coords/sum159pt_dc_dmso_72hr_100.npy
